ts,are_stop_signs_for_ego,is_stopped,prop_eval
429,False,True,False
430,False,True,False
431,False,False,False
432,False,False,False
433,False,False,False
434,False,False,False
435,False,False,False
436,False,False,False
437,False,False,False
438,False,False,False
439,False,False,False
440,False,False,False
441,False,False,False
442,False,False,False
443,False,False,False
444,False,False,False
445,False,False,False
446,False,False,False
447,False,False,False
448,False,False,False
449,False,False,False
450,False,False,False
451,False,False,False
452,False,False,False
453,False,False,False
454,False,False,False
455,False,False,False
456,False,False,False
457,False,False,False
458,False,False,False
459,False,False,False
460,False,False,False
461,False,False,False
462,False,False,False
463,False,False,False
464,False,False,False
465,False,False,False
466,False,False,False
467,False,False,False
468,False,False,False
469,False,False,False
470,False,False,False
471,False,False,False
472,False,False,False
473,False,False,False
474,False,False,False
475,False,False,False
476,False,False,False
477,False,False,False
478,False,True,False
479,False,True,False
480,False,True,False
481,False,True,False
482,False,True,False
483,False,True,False
484,False,True,False
485,False,True,False
486,False,True,False
487,False,False,False
488,False,False,False
489,False,False,False
490,False,False,False
491,False,False,False
492,False,False,False
493,False,False,False
494,False,False,False
495,False,True,False
496,False,True,False
497,False,True,False
498,False,True,False
499,False,True,False
500,False,True,False
501,False,True,False
502,False,True,False
503,False,True,False
504,False,True,False
505,False,True,False
506,False,True,False
507,False,True,False
508,False,True,False
509,False,True,False
510,False,True,False
511,False,True,False
512,False,True,False
513,False,True,False
514,False,True,False
515,False,True,False
516,False,True,False
517,False,True,False
518,False,True,False
519,False,True,False
520,False,True,False
521,False,True,False
522,False,True,False
523,False,True,False
524,False,True,False
525,False,True,False
526,False,True,False
527,False,True,False
528,False,True,False
529,False,True,False
530,False,True,False
531,False,True,False
532,False,True,False
533,False,True,False
534,False,True,False
535,False,True,False
536,False,True,False
537,False,True,False
538,False,True,False
539,False,True,False
540,False,True,False
541,False,True,False
542,False,True,False
543,False,True,False
544,False,True,False
545,False,True,False
546,False,True,False
547,False,True,False
548,False,True,False
549,False,True,False
550,False,True,False
551,False,True,False
552,False,True,False
553,False,True,False
554,False,True,False
555,False,True,False
556,False,True,False
557,False,True,False
558,False,True,False
559,False,True,False
560,False,True,False
561,False,True,False
562,False,True,False
563,False,True,False
564,False,True,False
565,False,True,False
566,False,True,False
567,False,True,False
568,False,True,False
569,False,True,False
570,False,True,False
571,False,True,False
572,False,True,False
573,False,True,False
574,False,True,False
575,False,True,False
576,False,True,False
577,False,True,False
578,False,True,False
579,False,True,False
580,False,True,False
581,False,True,False
582,False,True,False
583,False,True,False
584,False,True,False
585,False,True,False
586,False,True,False
587,False,True,False
588,False,True,False
589,False,True,False
590,False,True,False
591,False,False,False
592,False,False,False
593,False,False,False
594,False,False,False
595,False,False,False
596,False,False,False
597,False,False,False
598,False,False,False
599,False,False,False
600,False,False,False
601,False,False,False
602,False,False,False
603,False,False,False
604,False,False,False
605,False,False,False
606,False,False,False
607,False,False,False
608,False,False,False
609,False,False,False
610,False,True,False
611,False,True,False
612,False,True,False
613,False,True,False
614,False,False,False
615,False,False,False
616,False,False,False
617,False,False,False
618,False,False,False
619,False,False,False
620,False,False,False
621,False,False,False
622,False,False,False
623,False,False,False
624,False,False,False
625,False,False,False
626,False,False,False
627,False,False,False
628,False,False,False
629,False,False,False
630,False,False,False
631,False,False,False
632,False,False,False
633,False,False,False
634,False,False,False
635,False,False,False
636,False,False,False
637,False,False,False
638,False,False,False
639,False,False,False
640,False,False,False
641,False,False,False
642,False,False,False
643,False,False,False
644,False,False,False
645,False,False,False
646,False,False,False
647,False,False,False
648,True,False,False
649,True,False,False
650,True,False,False
651,True,False,False
652,True,False,False
653,True,False,False
654,True,False,False
655,True,False,False
656,True,False,False
657,True,False,False
658,True,False,False
659,True,False,False
660,True,False,False
661,True,False,False
662,True,False,False
663,True,False,False
664,True,False,False
665,True,False,False
666,True,False,False
667,True,False,False
668,True,False,False
669,True,False,False
670,True,False,False
671,True,False,False
672,True,False,False
673,True,False,False
674,True,False,False
675,True,False,False
676,True,False,False
677,True,False,False
678,True,False,False
679,True,False,False
680,True,False,False
681,True,False,False
682,True,False,False
683,True,False,False
684,True,False,False
685,True,False,False
686,True,False,False
687,True,False,False
688,True,False,False
689,True,False,False
690,True,False,False
691,True,False,False
692,True,False,False
693,True,False,False
694,True,False,False
695,True,False,False
696,True,False,False
697,True,False,False
698,True,False,False
699,True,False,False
700,True,False,False
701,True,False,False
702,True,False,False
703,True,False,False
704,True,False,False
705,True,False,False
706,True,False,False
707,False,False,False
708,False,False,False
709,False,False,False
710,False,False,False
711,False,False,False
712,False,False,False
713,False,False,False
714,False,False,False
715,False,False,False
716,False,False,False
717,False,True,False
718,False,True,False
719,False,True,False
720,False,True,False
721,False,True,False
722,False,True,False
723,False,True,False
724,False,True,False
725,False,True,False
726,False,True,False
727,False,True,False
728,False,True,False
729,False,True,False
730,False,True,False
731,False,True,False
732,False,True,False
733,False,True,False
734,False,True,False
735,False,True,False
736,False,True,False
737,False,True,False
738,False,True,False
739,False,True,False
740,False,True,False
741,False,True,False
742,False,True,False
743,False,True,False
744,False,True,False
745,False,True,False
746,False,True,False
747,False,True,False
748,False,True,False
749,False,True,False
750,False,True,False
751,False,True,False
752,False,True,False
753,False,True,False
754,False,True,False
755,False,True,False
756,False,True,False
757,False,True,False
758,False,True,False
759,False,True,False
760,False,True,False
761,False,True,False
762,False,True,False
763,False,True,False
764,False,True,False
765,False,True,False
766,False,False,False
767,False,False,False
768,False,False,False
769,False,False,False
770,False,False,False
771,False,False,False
772,False,False,False
773,False,False,False
774,False,False,False
775,False,False,False
776,False,False,False
777,False,False,False
778,False,False,False
779,False,False,False
780,False,False,False
781,False,False,False
782,False,False,False
783,False,False,False
784,False,False,False
785,False,False,False
786,False,False,False
787,False,False,False
788,False,False,False
789,False,False,False
790,False,False,False
791,False,False,False
792,False,True,False
793,False,True,False
794,False,True,False
795,False,True,False
796,False,False,False
797,False,False,False
798,False,False,False
799,False,False,False
800,False,False,False
801,False,False,False
802,False,False,False
803,False,False,False
804,False,False,False
805,False,False,False
806,False,False,False
807,False,False,False
808,False,False,False
809,False,False,False
810,False,False,False
811,False,False,False
812,False,False,False
813,False,False,False
814,False,False,False
815,False,False,False
816,True,False,False
817,True,False,False
818,True,False,False
819,True,False,False
820,True,False,False
821,True,False,False
822,True,False,False
823,True,False,False
824,True,False,False
825,True,False,False
826,True,False,False
827,True,False,False
828,True,False,False
829,True,False,False
830,True,False,False
831,True,False,False
832,True,False,False
833,True,False,False
834,True,False,False
835,True,False,False
836,True,False,False
837,True,False,False
838,True,False,False
839,True,False,False
840,True,False,False
841,True,False,False
842,True,False,False
843,True,False,False
844,True,False,False
845,True,False,False
846,True,False,False
847,True,False,False
848,True,False,False
849,True,False,False
850,True,False,False
851,True,False,False
852,True,False,False
853,True,False,False
854,True,False,False
855,True,False,False
856,True,False,False
857,True,False,False
858,True,False,False
859,True,False,False
860,True,False,False
861,True,False,False
862,True,False,False
863,False,False,False
864,False,False,False
865,False,False,False
866,False,False,False
867,False,False,False
868,False,False,False
869,False,False,False
870,False,False,False
871,False,False,False
872,False,False,False
873,False,False,False
874,False,False,False
875,False,False,False
876,False,False,False
877,False,False,False
878,False,False,False
879,False,False,False
880,False,False,False
881,False,False,False
882,False,False,False
883,False,False,False
884,False,False,False
885,False,False,False
886,False,False,False
887,False,False,False
888,False,False,False
889,False,False,False
890,False,False,False
891,False,False,False
892,False,False,False
893,False,False,False
894,False,False,False
895,False,False,False
896,False,False,False
897,False,False,False
898,False,False,False
899,False,False,False
900,False,False,False
901,False,False,False
902,False,False,False
903,False,False,False
904,False,False,False
905,False,False,False
906,False,False,False
907,False,False,False
908,False,False,False
909,False,False,False
910,False,False,False
911,False,False,False
912,True,False,False
913,True,False,False
914,True,False,False
915,True,False,False
916,True,False,False
917,True,False,False
918,True,False,False
919,True,False,False
920,True,False,False
921,True,False,False
922,True,False,False
923,True,False,False
924,True,False,False
925,True,False,False
926,True,False,False
927,True,False,False
928,True,False,False
929,True,False,False
930,True,False,False
931,True,False,False
932,True,False,False
933,True,False,False
934,True,False,False
935,True,False,False
936,True,False,False
937,True,False,False
938,True,False,False
939,True,False,False
940,True,False,False
941,True,False,False
942,True,False,False
943,True,False,False
944,True,False,False
945,True,False,False
946,True,False,False
947,True,False,False
948,True,False,False
949,True,False,False
950,True,False,False
951,True,False,False
952,True,False,False
953,True,False,False
954,True,False,False
955,True,False,False
956,True,False,False
957,True,False,False
958,True,False,False
959,True,False,False
960,True,False,False
961,True,False,False
962,True,False,False
963,True,False,False
964,True,False,False
965,True,False,False
966,True,False,False
967,True,False,False
968,True,False,False
969,True,False,False
970,True,False,False
971,True,False,False
972,True,False,False
973,False,False,False
974,False,False,False
975,False,False,False
976,False,False,False
977,False,False,False
978,False,False,False
979,False,False,False
980,False,False,False
981,False,False,False
982,False,False,False
983,False,False,False
984,False,False,False
985,False,False,False
986,False,False,False
987,False,False,False
988,False,False,False
989,False,False,False
990,False,False,False
991,False,False,False
992,False,False,False
993,False,False,False
994,False,False,False
995,False,False,False
996,False,False,False
997,False,False,False
998,False,False,False
999,False,False,False
1000,False,False,False
1001,False,False,False
1002,False,False,False
1003,False,False,False
1004,False,False,False
1005,False,False,False
1006,False,False,False
1007,False,False,False
1008,False,False,False
1009,False,False,False
1010,False,False,False
1011,False,False,False
1012,False,False,False
1013,False,False,False
1014,False,False,False
1015,False,False,False
1016,False,False,False
1017,False,False,False
1018,False,False,False
1019,False,False,False
1020,False,False,False
1021,False,False,False
1022,False,False,False
1023,False,False,False
1024,False,False,False
1025,False,False,False
1026,False,False,False
1027,False,False,False
1028,False,False,False
1029,False,False,False
1030,False,False,False
1031,False,False,False
1032,False,False,False
1033,False,False,False
1034,False,True,False
1035,False,False,False
1036,False,False,False
1037,False,True,False
1038,False,False,False
1039,False,False,False
1040,False,False,False
1041,False,False,False
1042,False,False,False
1043,False,False,False
1044,False,False,False
1045,False,False,False
1046,False,False,False
1047,False,False,False
1048,False,False,False
1049,False,False,False
1050,False,False,False
1051,False,False,False
1052,False,False,False
1053,False,False,False
1054,False,False,False
1055,False,False,False
1056,False,False,False
1057,False,False,False
1058,False,False,False
1059,False,False,False
1060,False,True,False
1061,False,False,False
1062,False,False,False
1063,False,False,False
1064,False,False,False
1065,False,False,False
1066,False,False,False
1067,False,False,False
1068,False,False,False
1069,False,False,False
1070,False,False,False
1071,False,False,False
1072,False,False,False
1073,False,False,False
1074,False,False,False
1075,False,False,False
1076,False,False,False
1077,False,False,False
1078,False,False,False
1079,False,False,False
1080,False,False,False
1081,False,False,False
1082,False,False,False
1083,False,False,False
1084,False,False,False
1085,False,False,False
1086,False,False,False
1087,False,False,False
1088,False,False,False
1089,False,False,False
1090,False,False,False
1091,False,False,False
1092,False,False,False
1093,False,False,False
1094,False,False,False
1095,False,False,False
1096,False,False,False
1097,False,False,False
1098,False,False,False
1099,False,False,False
1100,False,False,False
1101,False,False,False
1102,False,False,False
1103,False,False,False
1104,False,False,False
1105,False,False,False
1106,False,False,False
1107,False,False,False
1108,False,False,False
1109,False,False,False
1110,False,False,False
1111,False,False,False
1112,False,False,False
1113,False,False,False
1114,False,False,False
1115,False,False,False
1116,False,False,False
1117,False,False,False
1118,False,False,False
1119,False,False,False
1120,False,False,False
1121,False,False,False
1122,False,False,False
1123,False,False,False
1124,False,False,False
1125,False,False,False
1126,False,False,False
1127,False,False,False
1128,False,False,False
1129,False,False,False
1130,False,False,False
1131,False,False,False
1132,False,False,False
1133,False,False,False
1134,False,False,False
1135,False,True,False
1136,False,False,False
1137,False,False,False
1138,False,False,False
1139,False,False,False
1140,False,False,False
1141,False,False,False
1142,False,False,False
1143,False,False,False
1144,False,False,False
1145,False,False,False
1146,False,False,False
1147,False,False,False
1148,False,False,False
1149,False,False,False
1150,False,False,False
1151,False,False,False
1152,False,False,False
1153,False,False,False
1154,False,False,False
1155,False,False,False
1156,False,False,False
1157,False,False,False
1158,False,False,False
1159,False,False,False
1160,False,False,False
1161,False,False,False
1162,False,False,False
1163,False,False,False
1164,False,False,False
1165,False,False,False
1166,False,False,False
1167,False,False,False
1168,False,False,False
1169,False,False,False
1170,False,False,False
1171,False,False,False
1172,False,False,False
1173,False,False,False
1174,False,False,False
1175,False,False,False
1176,False,False,False
1177,False,False,False
1178,False,False,False
1179,False,False,False
1180,False,False,False
1181,False,False,False
1182,False,False,False
1183,False,False,False
1184,False,False,False
1185,False,False,False
1186,False,False,False
1187,False,False,False
1188,False,False,False
1189,False,False,False
1190,False,False,False
1191,False,False,False
1192,False,False,False
1193,False,False,False
1194,False,False,False
1195,False,False,False
1196,False,True,False
1197,False,False,False
1198,False,False,False
1199,False,True,False
1200,False,False,False
1201,False,False,False
1202,False,True,False
1203,False,False,False
1204,False,False,False
1205,False,False,False
1206,False,False,False
1207,False,False,False
1208,False,False,False
1209,False,False,False
1210,False,False,False
1211,False,False,False
1212,False,False,False
1213,False,False,False
1214,False,False,False
1215,False,False,False
1216,False,False,False
1217,False,False,False
1218,False,False,False
1219,False,False,False
1220,False,False,False
1221,False,False,False
1222,False,False,False
1223,False,False,False
1224,False,False,False
1225,False,False,False
1226,False,False,False
1227,False,False,False
1228,False,False,False
1229,False,False,False
1230,False,False,False
1231,False,False,False
1232,False,True,False
1233,False,False,False
1234,False,True,False
1235,False,False,False
1236,False,False,False
1237,False,False,False
1238,False,False,False
1239,False,False,False
1240,False,False,False
1241,False,False,False
1242,False,False,False
1243,False,False,False
1244,False,False,False
1245,False,False,False
1246,False,False,False
1247,False,False,False
1248,False,False,False
1249,False,False,False
1250,False,False,False
1251,False,False,False
1252,False,False,False
1253,False,False,False
1254,False,False,False
1255,False,False,False
1256,False,False,False
1257,False,False,False
1258,False,False,False
1259,False,False,False
1260,False,False,False
1261,False,False,False
1262,False,False,False
1263,False,False,False
1264,False,False,False
1265,False,False,False
1266,False,False,False
1267,False,False,False
1268,False,False,False
1269,False,False,False
1270,False,False,False
1271,False,False,False
1272,False,False,False
1273,False,False,False
1274,False,False,False
1275,False,False,False
1276,False,False,False
1277,False,False,False
1278,False,False,False
1279,False,False,False
1280,False,False,False
1281,False,False,False
1282,False,False,False
1283,False,True,False
1284,False,True,False
1285,False,True,False
1286,False,True,False
1287,False,False,False
1288,False,False,False
1289,False,False,False
1290,False,False,False
1291,False,False,False
1292,False,False,False
1293,False,False,False
1294,False,False,False
1295,False,False,False
1296,False,False,False
1297,False,False,False
1298,False,False,False
1299,False,False,False
1300,False,False,False
1301,False,False,False
1302,False,False,False
1303,False,False,False
1304,False,False,False
1305,False,False,False
1306,False,False,False
1307,False,False,False
1308,False,False,False
1309,False,False,False
1310,False,False,False
1311,False,False,False
1312,True,False,False
1313,True,False,False
1314,True,False,False
1315,True,False,False
1316,True,False,False
1317,True,False,False
1318,True,False,False
1319,True,False,False
1320,True,False,False
1321,True,False,False
1322,True,False,False
1323,True,False,False
1324,True,False,False
1325,True,False,False
1326,True,False,False
1327,True,False,False
1328,True,False,False
1329,True,False,False
1330,True,False,False
1331,True,False,False
1332,True,False,False
1333,True,False,False
1334,True,False,False
1335,True,False,False
1336,True,False,False
1337,True,False,False
1338,True,False,False
1339,True,False,False
1340,True,False,False
1341,True,False,False
1342,True,False,False
1343,True,False,False
1344,True,False,False
1345,True,False,False
1346,True,False,False
1347,True,False,False
1348,True,False,False
1349,True,False,False
1350,True,False,False
1351,True,False,False
1352,True,False,False
1353,True,False,False
1354,True,False,False
1355,True,False,False
1356,True,False,False
1357,True,False,False
1358,True,False,False
1359,True,False,False
1360,True,False,False
1361,True,False,False
1362,True,False,False
1363,True,False,False
1364,True,False,False
1365,True,False,False
1366,True,False,False
1367,True,False,False
1368,True,False,False
1369,True,False,False
1370,False,False,False
1371,False,False,False
1372,False,False,False
1373,False,False,False
1374,False,False,False
1375,False,False,False
1376,False,False,False
1377,False,False,False
1378,False,False,False
1379,False,False,False
1380,False,False,False
1381,False,False,False
1382,False,False,False
1383,False,False,False
1384,False,False,False
1385,False,False,False
1386,False,False,False
1387,False,False,False
1388,False,False,False
1389,False,False,False
1390,False,False,False
1391,False,False,False
1392,False,False,False
1393,False,False,False
1394,False,False,False
1395,False,False,False
1396,False,False,False
1397,False,False,False
1398,False,False,False
1399,False,False,False
1400,False,False,False
1401,False,False,False
1402,False,False,False
1403,False,False,False
1404,False,False,False
1405,True,False,False
1406,True,False,False
1407,True,False,False
1408,True,False,False
1409,True,False,False
1410,True,False,False
1411,True,False,False
1412,True,False,False
1413,True,False,False
1414,True,False,False
1415,True,False,False
1416,True,False,False
1417,True,False,False
1418,True,False,False
1419,True,False,False
1420,True,False,False
1421,True,False,False
1422,True,False,False
1423,True,False,False
1424,True,False,False
1425,True,False,False
1426,True,False,False
1427,True,False,False
1428,True,False,False
1429,True,False,False
1430,True,False,False
1431,True,False,False
1432,True,False,False
1433,True,False,False
1434,True,False,False
1435,True,False,False
1436,True,False,False
1437,True,False,False
1438,True,False,False
1439,True,False,False
1440,True,False,False
1441,True,False,False
1442,True,False,False
1443,True,False,False
1444,True,False,False
1445,True,False,False
1446,True,False,False
1447,True,False,False
1448,True,False,False
1449,True,False,False
1450,True,False,False
1451,True,False,False
1452,False,False,False
1453,False,False,False
1454,False,False,False
1455,False,False,False
1456,False,False,False
1457,False,False,False
1458,False,False,False
1459,False,False,False
1460,False,False,False
1461,False,False,False
1462,False,False,False
1463,False,False,False
1464,False,False,False
1465,False,False,False
1466,False,False,False
1467,False,False,False
1468,False,False,False
1469,False,False,False
1470,False,False,False
1471,False,False,False
1472,False,False,False
1473,False,False,False
1474,False,False,False
1475,False,False,False
1476,False,False,False
1477,False,False,False
1478,False,False,False
1479,False,False,False
1480,False,False,False
1481,False,False,False
1482,False,False,False
1483,False,False,False
1484,False,False,False
1485,False,False,False
1486,False,False,False
1487,False,False,False
1488,False,False,False
1489,True,False,False
1490,True,False,False
1491,True,False,False
1492,True,False,False
1493,True,False,False
1494,True,False,False
1495,True,False,False
1496,True,False,False
1497,True,False,False
1498,True,False,False
1499,True,False,False
1500,True,False,False
1501,True,False,False
1502,True,False,False
1503,True,False,False
1504,True,False,False
1505,True,False,False
1506,True,False,False
1507,True,False,False
1508,True,False,False
1509,True,False,False
1510,True,False,False
1511,True,False,False
1512,True,False,False
1513,True,False,False
1514,True,False,False
1515,True,False,False
1516,True,False,False
1517,True,False,False
1518,True,False,False
1519,True,False,False
1520,True,False,False
1521,True,False,False
1522,True,False,False
1523,True,False,False
1524,True,False,False
1525,True,False,False
1526,True,False,False
1527,True,False,False
1528,True,False,False
1529,True,False,False
1530,True,False,False
1531,True,False,False
1532,True,False,False
1533,True,False,False
1534,True,False,False
1535,True,False,False
1536,False,False,False
1537,False,False,False
1538,False,False,False
1539,False,False,False
1540,False,False,False
1541,False,False,False
1542,False,False,False
1543,False,False,False
1544,False,False,False
1545,False,False,False
1546,False,False,False
1547,False,False,False
1548,False,False,False
1549,False,False,False
1550,False,False,False
1551,False,False,False
1552,False,False,False
1553,False,False,False
1554,False,False,False
1555,False,False,False
1556,False,False,False
1557,False,False,False
1558,False,False,False
1559,False,False,False
1560,False,False,False
1561,False,False,False
1562,False,False,False
1563,False,True,False
1564,False,True,False
1565,False,True,False
1566,False,True,False
1567,False,True,False
1568,False,True,False
1569,False,True,False
1570,False,True,False
1571,False,True,False
1572,False,True,False
1573,False,True,False
1574,False,True,False
1575,False,True,False
1576,False,True,False
1577,False,True,False
1578,False,True,False
1579,False,True,False
1580,False,True,False
1581,False,True,False
1582,False,True,False
1583,False,True,False
1584,False,True,False
1585,False,True,False
1586,False,True,False
1587,False,True,False
1588,False,True,False
1589,False,True,False
1590,False,True,False
1591,False,True,False
1592,False,True,False
1593,False,True,False
1594,False,True,False
1595,False,True,False
1596,False,True,False
1597,False,True,False
1598,False,True,False
1599,False,True,False
1600,False,True,False
1601,False,True,False
1602,False,True,False
1603,False,True,False
1604,False,True,False
1605,False,True,False
1606,False,True,False
1607,False,True,False
1608,False,True,False
1609,False,True,False
1610,False,True,False
1611,False,True,False
1612,False,True,False
1613,False,True,False
1614,False,True,False
1615,False,True,False
1616,False,True,False
1617,False,True,False
1618,False,True,False
1619,False,True,False
1620,False,True,False
1621,False,True,False
1622,False,True,False
1623,False,True,False
1624,False,True,False
1625,False,True,False
1626,False,True,False
1627,False,True,False
1628,False,True,False
1629,False,True,False
1630,False,True,False
1631,False,True,False
1632,False,True,False
1633,False,True,False
1634,False,True,False
1635,False,True,False
1636,False,True,False
1637,False,True,False
1638,False,True,False
1639,False,True,False
1640,False,True,False
1641,False,True,False
1642,False,True,False
1643,False,True,False
1644,False,True,False
1645,False,True,False
1646,False,True,False
1647,False,True,False
1648,False,True,False
1649,False,True,False
1650,False,True,False
1651,False,True,False
1652,False,True,False
1653,False,True,False
1654,False,True,False
1655,False,True,False
1656,False,True,False
1657,False,True,False
1658,False,False,False
1659,False,False,False
