ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
523,True,False,False,False,True
524,True,False,False,False,True
525,True,False,False,False,True
526,True,False,False,False,True
527,True,False,False,False,True
528,False,False,False,False,True
529,False,False,False,False,True
530,False,False,False,False,True
531,False,False,False,False,True
532,False,False,False,False,True
533,False,False,False,False,True
534,False,False,False,False,True
535,False,False,False,False,True
536,False,False,False,False,True
537,False,False,False,False,True
538,False,False,False,False,True
539,False,False,False,False,True
540,False,False,False,False,True
541,False,False,False,False,True
542,False,False,False,False,True
543,False,False,False,False,True
544,False,False,False,False,True
