ts,are_entities_near_coll,ego_is_faster_than_s,prop_eval
3211,False,False,True
3212,False,False,True
3213,False,False,True
3214,False,False,True
3215,False,False,True
3216,False,False,True
3217,False,False,True
3218,False,False,True
3219,False,False,True
3220,False,False,True
3221,False,False,True
3222,False,False,True
3223,False,False,True
3224,False,False,True
3225,False,False,True
3226,False,False,True
3227,False,False,True
3228,False,False,True
3229,False,False,True
3230,False,False,True
3231,False,False,True
3232,False,False,True
3233,False,False,True
3234,False,False,True
3235,False,False,True
3236,False,False,True
3237,False,False,True
3238,False,False,True
3239,False,False,True
3240,False,False,True
3241,False,False,True
3242,False,False,True
3243,False,False,True
3244,False,False,True
3245,False,False,True
3246,False,False,True
3247,False,False,True
3248,False,False,True
3249,False,False,True
3250,False,False,True
3251,False,False,True
3252,False,False,True
3253,False,False,True
3254,False,False,True
3255,False,False,True
3256,False,False,True
3257,False,False,True
3258,False,False,True
3259,False,False,True
3260,False,False,True
3261,False,False,True
3262,False,False,True
3263,False,False,True
3264,False,False,True
3265,False,False,True
3266,False,False,True
3267,False,False,True
3268,False,False,True
3269,False,False,True
3270,False,False,True
3271,False,False,True
3272,False,False,True
3273,False,False,True
3274,False,False,True
3275,False,False,True
3276,False,False,True
3277,False,False,True
3278,False,False,True
3279,False,False,True
3280,False,False,True
3281,False,False,True
3282,False,False,True
3283,False,False,True
3284,False,False,True
3285,False,False,True
3286,False,False,True
3287,False,False,True
3288,False,False,True
3289,False,False,True
3290,False,False,True
3291,False,False,True
3292,False,False,True
3293,False,False,True
3294,False,False,True
3295,False,False,True
3296,False,False,True
3297,False,False,True
3298,False,False,True
3299,False,False,True
3300,False,False,True
3301,False,False,True
3302,False,False,True
3303,False,False,True
3304,False,False,True
3305,False,False,True
3306,False,False,True
3307,False,False,True
3308,False,False,True
3309,False,False,True
3310,False,False,True
3311,False,False,True
3312,False,False,True
3313,False,False,True
3314,False,False,True
3315,False,False,True
3316,False,False,True
3317,False,False,True
3318,False,False,True
3319,False,False,True
3320,False,False,True
3321,False,False,True
3322,False,False,True
3323,False,False,True
3324,False,False,True
3325,False,False,True
3326,False,False,True
3327,False,False,True
3328,False,False,True
3329,False,False,True
3330,False,False,True
3331,False,False,True
3332,False,False,True
3333,False,False,True
3334,False,False,True
3335,False,False,True
3336,False,False,True
3337,False,False,True
3338,False,False,True
3339,False,False,True
3340,False,False,True
3341,False,False,True
3342,False,False,True
3343,False,False,True
3344,False,False,True
3345,False,False,True
3346,False,False,True
3347,False,False,True
3348,False,False,True
3349,False,False,True
3350,False,False,True
3351,False,False,True
3352,False,False,True
3353,False,False,True
3354,False,False,True
3355,False,False,True
3356,False,False,True
3357,False,False,True
3358,False,False,True
3359,False,False,True
3360,False,False,True
3361,False,False,True
3362,False,False,True
3363,False,False,True
3364,False,False,True
3365,False,False,True
3366,False,False,True
3367,False,False,True
3368,False,False,True
3369,False,False,True
3370,False,False,True
3371,False,False,True
3372,False,False,True
3373,False,False,True
3374,False,False,True
3375,False,False,True
3376,False,False,True
3377,False,False,True
3378,False,False,True
3379,False,False,True
3380,False,False,True
3381,False,False,True
3382,False,False,True
3383,False,False,True
3384,False,False,True
3385,False,False,True
3386,False,False,True
3387,False,False,True
3388,False,False,True
3389,False,False,True
3390,False,False,True
3391,False,False,True
3392,False,False,True
3393,False,False,True
3394,False,False,True
3395,False,False,True
3396,False,False,True
3397,False,False,True
3398,False,False,True
3399,False,False,True
3400,False,False,True
3401,False,False,True
3402,False,False,True
3403,False,False,True
3404,False,False,True
3405,False,False,True
3406,False,False,True
3407,False,False,True
3408,False,False,True
3409,False,False,True
3410,False,False,True
3411,False,False,True
3412,False,False,True
3413,False,False,True
3414,False,False,True
3415,False,False,True
3416,False,False,True
3417,False,False,True
3418,False,False,True
3419,False,False,True
3420,False,False,True
3421,False,False,True
3422,False,False,True
3423,False,False,True
3424,False,False,True
3425,False,False,True
3426,False,False,True
3427,False,False,True
3428,False,False,True
3429,False,False,True
3430,False,False,True
3431,False,False,True
3432,False,False,True
3433,False,False,True
3434,False,False,True
3435,False,False,True
3436,False,False,True
3437,False,False,True
3438,False,False,True
3439,False,False,True
3440,False,False,True
3441,False,False,True
3442,False,False,True
3443,False,False,True
3444,False,False,True
3445,False,False,True
3446,False,False,True
3447,False,False,True
3448,False,False,True
3449,False,False,True
3450,False,False,True
3451,False,False,True
3452,False,False,True
3453,False,False,True
3454,False,False,True
3455,False,False,True
3456,False,False,True
3457,False,False,True
3458,False,False,True
3459,False,False,True
3460,False,False,True
3461,False,False,True
3462,False,False,True
3463,False,False,True
3464,False,False,True
3465,False,False,True
3466,False,False,True
3467,False,False,True
3468,False,False,True
3469,False,False,True
3470,False,False,True
3471,False,False,True
3472,False,False,True
3473,False,False,True
3474,False,False,True
3475,False,False,True
3476,False,False,True
3477,False,False,True
3478,False,False,True
3479,False,False,True
3480,False,False,True
3481,False,False,True
3482,False,False,True
3483,False,False,True
3484,False,False,True
3485,False,False,True
3486,False,False,True
3487,False,False,True
3488,False,False,True
3489,False,False,True
3490,False,False,True
3491,False,False,True
3492,False,False,True
3493,False,False,True
3494,False,False,True
3495,False,False,True
3496,False,False,True
3497,False,False,True
3498,False,False,True
3499,False,False,True
3500,False,False,True
3501,False,False,True
3502,False,False,True
3503,False,False,True
3504,False,False,True
3505,False,False,True
3506,False,False,True
3507,False,False,True
3508,False,False,True
3509,False,False,True
3510,False,False,True
3511,False,False,True
3512,False,False,True
3513,False,False,True
3514,False,False,True
3515,False,False,True
3516,False,False,True
3517,False,False,True
3518,False,False,True
3519,False,False,True
3520,False,False,True
3521,False,False,True
3522,False,False,True
3523,False,False,True
3524,False,False,True
3525,False,False,True
3526,False,False,True
3527,False,False,True
3528,False,False,True
3529,False,False,True
3530,False,False,True
3531,False,False,True
3532,False,False,True
3533,False,False,True
3534,False,False,True
3535,False,False,True
3536,False,False,True
3537,False,False,True
3538,False,False,True
3539,False,False,True
3540,False,False,True
3541,False,False,True
3542,False,False,True
3543,False,False,True
3544,False,False,True
3545,False,False,True
3546,False,False,True
3547,False,False,True
3548,False,False,True
3549,False,False,True
3550,False,False,True
3551,False,False,True
3552,False,False,True
3553,False,False,True
3554,False,False,True
3555,False,False,True
3556,False,False,True
3557,False,False,True
3558,False,False,True
3559,False,False,True
3560,False,False,True
3561,False,False,True
3562,False,False,True
3563,False,False,True
3564,False,False,True
3565,False,False,True
3566,False,False,True
3567,False,False,True
3568,False,False,True
3569,False,False,True
3570,False,False,True
3571,False,False,True
3572,False,False,True
3573,False,False,True
3574,False,False,True
3575,False,False,True
3576,False,False,True
3577,False,False,True
3578,False,False,True
3579,False,False,True
3580,False,False,True
3581,False,False,True
3582,False,False,True
3583,False,False,True
3584,False,False,True
