ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
136,False,False,False,False,True
137,False,False,False,False,True
138,False,False,False,False,True
139,False,False,False,False,True
140,False,False,False,False,True
141,False,False,False,False,True
142,False,False,False,False,True
143,False,False,False,False,True
144,False,False,False,False,True
145,False,False,False,False,True
146,False,False,False,False,True
147,False,False,False,False,True
148,False,False,False,False,True
149,False,False,False,False,True
150,False,False,False,False,True
151,False,False,False,False,True
152,False,False,False,False,True
153,False,False,False,False,True
154,False,False,False,False,True
155,False,False,False,False,True
156,False,True,False,False,True
157,False,True,False,False,True
158,False,True,False,False,True
159,False,True,False,False,True
160,False,True,False,False,True
161,False,True,False,False,True
162,False,True,False,False,True
163,False,True,False,False,True
164,False,True,False,False,True
165,False,True,False,False,True
166,False,True,False,False,True
167,False,True,False,False,True
168,False,True,False,False,True
169,False,True,False,False,True
170,False,True,False,False,True
171,False,True,False,False,True
172,False,True,False,False,True
173,False,True,False,False,True
174,False,False,False,False,True
175,False,False,False,False,True
176,False,False,False,False,True
177,False,False,False,False,True
178,False,False,False,False,True
179,False,False,False,False,True
180,False,False,False,False,True
181,False,False,False,False,True
182,False,False,False,False,True
183,False,False,False,False,True
184,False,False,False,False,True
185,False,False,False,False,True
186,False,False,False,False,True
187,False,False,False,False,True
188,False,False,False,False,True
189,False,False,False,False,True
190,False,False,False,False,True
191,False,False,False,False,True
192,False,False,False,False,True
193,False,False,False,False,True
194,False,False,False,False,True
195,False,False,False,False,True
196,False,False,False,False,True
197,False,False,False,False,True
198,False,False,False,False,True
199,False,False,False,False,True
200,False,False,False,False,True
201,False,False,False,False,True
202,False,False,False,False,True
203,False,False,False,False,True
204,False,False,False,False,True
205,False,False,False,False,True
206,False,False,False,False,True
207,False,False,False,False,True
208,False,False,False,False,True
209,False,False,False,False,True
210,False,False,False,False,True
211,False,False,False,False,True
212,False,False,False,False,True
213,False,False,False,False,True
214,False,False,False,False,True
215,False,False,False,False,True
216,False,False,False,False,True
217,False,False,False,False,True
218,False,False,False,False,True
219,False,False,False,False,True
220,False,False,False,False,True
221,False,False,False,False,True
222,False,False,False,False,True
223,False,False,False,False,True
224,False,False,False,False,True
225,False,False,False,False,True
226,False,False,False,False,True
227,False,False,False,False,True
228,False,False,False,False,True
229,False,False,False,False,True
230,False,False,False,False,True
231,False,False,False,False,True
232,False,False,False,False,True
233,False,False,False,False,True
234,False,False,False,False,True
235,False,False,False,False,True
236,False,False,False,False,True
237,False,False,False,False,True
238,False,False,False,False,True
239,False,False,False,False,True
240,False,False,False,False,True
241,False,False,False,False,True
242,False,False,False,False,True
243,False,False,False,False,True
244,False,False,False,False,True
245,False,False,False,False,True
246,False,True,False,False,True
247,False,True,False,False,True
248,False,True,False,False,True
249,False,True,False,False,True
250,False,True,False,False,True
251,False,True,False,False,True
252,False,True,False,False,True
253,False,True,False,False,True
254,False,True,False,False,True
255,False,True,False,False,True
256,False,True,False,False,True
257,False,True,False,False,True
258,False,True,False,False,True
259,False,True,False,False,True
260,False,True,False,False,True
261,False,True,False,False,True
262,False,True,False,False,True
263,False,True,False,False,True
264,False,True,False,False,True
265,False,True,False,False,True
266,False,True,False,False,True
267,False,True,False,False,True
268,False,True,False,False,True
269,False,True,False,False,True
270,False,True,False,False,True
271,False,True,False,False,True
272,False,True,False,False,True
273,False,True,False,False,True
274,False,True,False,False,True
275,False,True,False,False,True
276,False,True,False,False,True
277,False,True,False,False,True
278,False,True,False,False,True
279,False,True,False,False,True
280,False,True,False,False,True
281,False,True,False,False,True
282,False,True,False,False,True
283,False,True,False,False,True
284,False,True,False,False,True
285,False,True,False,False,True
286,False,True,False,False,True
287,False,True,False,False,True
288,False,True,False,False,True
289,False,True,False,False,True
290,False,True,False,False,True
291,False,True,False,False,True
292,False,True,False,False,True
293,False,True,False,False,True
294,False,True,False,False,True
295,False,True,False,False,True
296,False,True,False,False,True
297,False,True,False,False,True
298,False,True,False,False,True
299,False,True,False,False,True
300,False,True,False,False,True
301,False,True,False,False,True
302,False,True,False,False,True
303,False,True,False,False,True
304,False,True,False,False,True
305,False,True,False,False,True
306,False,True,False,False,True
307,False,True,False,False,True
308,False,True,False,False,True
309,False,True,False,False,True
310,False,True,False,False,True
311,False,True,False,False,True
312,False,True,False,False,True
313,False,True,False,False,True
314,False,True,False,False,True
315,False,True,False,False,True
316,False,True,False,False,True
317,False,True,False,False,True
318,False,True,False,False,True
319,False,True,False,False,True
320,False,True,False,False,True
321,False,True,False,False,True
322,False,True,False,False,True
323,False,True,False,False,True
324,False,True,False,False,True
325,False,False,False,False,True
326,False,False,False,False,True
327,False,False,False,False,True
328,False,False,False,False,True
329,False,False,False,False,True
330,False,False,False,False,True
331,False,False,False,False,True
332,False,False,False,False,True
333,False,False,False,False,True
334,False,False,False,False,True
335,False,False,False,False,True
336,False,False,False,False,True
337,False,False,False,False,True
338,False,False,False,False,True
339,False,False,False,False,True
340,False,False,False,False,True
341,False,False,False,False,True
342,False,False,False,False,True
343,False,False,False,False,True
344,False,False,False,False,True
345,False,False,False,False,True
346,False,False,False,False,True
347,False,False,False,False,True
348,False,False,False,False,True
349,False,False,False,False,True
350,False,False,False,False,True
351,False,False,False,False,True
352,False,False,False,False,True
353,False,False,False,False,True
354,False,False,False,False,True
355,False,False,False,False,True
356,False,True,False,False,True
357,False,True,False,False,True
358,False,True,False,False,True
359,False,True,False,False,True
360,False,True,False,False,True
361,False,True,False,False,True
362,False,True,False,False,True
363,False,True,False,False,True
364,False,True,False,False,True
365,False,True,False,False,True
366,False,True,False,False,True
367,False,True,False,False,True
368,False,True,False,False,True
369,False,True,False,False,True
370,False,True,False,False,True
371,False,True,False,False,True
372,False,True,False,False,True
373,False,True,False,False,True
374,False,True,False,False,True
375,False,True,False,False,True
376,False,True,False,False,True
377,False,True,False,False,True
378,False,True,False,False,True
379,False,True,False,False,True
380,False,True,False,False,True
381,False,True,False,False,True
382,False,True,False,False,True
383,False,True,False,False,True
384,False,True,False,False,True
385,False,True,False,False,True
386,False,True,False,False,True
387,False,True,False,False,True
388,False,True,False,False,True
389,False,True,False,False,True
390,False,True,False,False,True
391,False,True,False,False,True
392,False,True,False,False,True
393,False,True,False,False,True
394,False,True,False,False,True
395,False,True,False,False,True
396,False,True,False,False,True
397,False,True,False,False,True
398,False,True,False,False,True
399,False,True,False,False,True
400,False,True,False,False,True
401,False,True,False,False,True
402,False,True,False,False,True
403,False,True,False,False,True
404,False,True,False,False,True
405,False,True,False,False,True
406,False,True,False,False,True
407,False,True,False,False,True
408,False,True,False,False,True
409,False,True,False,False,True
410,False,True,False,False,True
411,False,True,False,False,True
412,False,True,False,False,True
413,False,True,False,False,True
414,False,True,False,False,True
415,False,False,False,False,True
416,False,False,False,False,True
417,False,False,False,False,True
418,False,False,False,False,True
419,False,False,False,False,True
420,False,False,False,False,True
421,False,False,False,False,True
422,False,False,False,False,True
423,False,False,False,False,True
424,False,False,False,False,True
425,False,False,False,False,True
426,False,False,False,False,True
427,False,False,False,False,True
428,False,False,False,False,True
429,False,False,False,False,True
430,False,False,False,False,True
431,False,False,False,False,True
432,False,False,False,False,True
433,False,False,False,False,True
434,False,False,False,False,True
435,False,False,False,False,True
436,False,False,False,False,True
437,False,False,False,False,True
438,False,False,False,False,True
439,False,False,False,False,True
440,False,False,False,False,True
441,False,False,False,False,True
442,False,False,False,False,True
443,False,False,False,False,True
444,False,False,False,False,True
445,False,False,False,False,True
446,False,False,False,False,True
447,False,False,False,False,True
448,False,False,False,False,True
449,False,False,False,False,True
450,False,False,False,False,True
451,False,False,False,False,True
452,False,True,False,False,True
453,False,True,False,False,True
454,False,True,False,True,True
455,False,True,False,False,True
456,False,True,False,False,True
457,False,True,False,False,True
458,False,True,False,False,True
459,False,True,False,True,True
460,False,True,False,False,True
461,False,True,False,False,True
462,False,True,False,False,True
463,False,True,False,False,True
464,False,True,False,True,True
465,False,True,False,False,True
466,False,True,False,False,True
467,False,True,False,False,True
468,False,True,False,True,True
469,False,True,False,False,True
470,False,True,False,False,True
471,False,True,False,False,True
472,False,True,False,False,True
473,False,True,False,True,True
474,False,True,False,False,True
475,False,True,False,False,True
476,False,True,False,False,True
477,False,True,False,False,True
478,False,True,False,True,True
479,False,True,False,False,True
480,False,True,False,False,True
481,False,True,False,False,True
482,False,True,False,False,True
483,False,True,False,True,True
484,False,True,False,False,True
485,False,True,False,False,True
486,False,True,False,False,True
487,False,True,False,False,True
488,False,True,False,True,True
489,False,True,False,False,True
490,False,True,False,False,True
491,False,True,False,False,True
492,False,True,False,False,True
493,False,True,False,True,True
494,False,True,False,False,True
495,False,True,False,False,True
496,False,True,False,False,True
497,False,True,False,False,True
498,False,True,False,False,True
499,False,True,False,False,True
500,False,True,False,False,True
501,False,True,False,False,True
502,False,True,False,False,True
503,False,True,False,False,True
504,False,True,False,False,True
505,False,True,False,False,True
506,False,True,False,False,True
507,False,True,False,False,True
508,False,True,False,False,True
509,False,True,False,False,True
510,False,True,False,False,True
511,False,True,False,False,True
512,False,True,False,False,True
513,False,True,False,False,True
514,False,True,False,False,True
515,False,True,False,False,True
516,False,True,False,False,True
517,False,True,False,False,True
518,False,True,False,False,True
519,False,True,False,False,True
520,False,True,False,False,True
521,False,True,False,False,True
522,False,True,False,False,True
523,False,True,False,False,True
524,False,True,False,False,True
525,False,True,False,False,True
526,False,True,False,False,True
527,False,True,False,False,True
528,False,True,False,False,True
529,False,True,False,False,True
530,False,True,False,False,True
531,False,True,False,False,True
532,False,True,False,False,True
533,False,True,False,False,True
534,False,True,False,False,True
535,False,True,False,False,True
536,False,False,False,False,True
537,False,False,False,False,True
538,False,False,False,False,True
539,False,False,False,False,True
540,False,False,False,False,True
541,False,False,False,False,True
542,False,False,False,False,True
543,False,False,False,False,True
544,False,False,False,False,True
545,False,False,False,False,True
546,False,False,False,False,True
547,False,False,False,False,True
548,False,False,False,False,True
549,False,False,False,False,True
550,False,False,False,False,True
551,False,False,False,False,True
552,False,False,False,False,True
553,False,False,False,False,True
554,False,False,False,False,True
555,False,False,False,False,True
556,False,False,False,False,True
557,False,False,False,False,True
558,False,False,False,False,True
559,False,False,False,False,True
560,False,False,False,False,True
561,False,False,False,False,True
562,False,False,False,False,True
563,False,False,False,False,True
564,False,False,False,False,True
565,False,False,False,False,True
566,False,False,False,False,True
567,False,False,False,False,True
568,False,False,False,False,True
569,False,False,False,False,True
570,False,False,False,False,True
571,False,False,False,False,True
572,False,False,False,False,True
573,False,False,False,False,True
574,False,False,False,False,True
575,False,False,False,False,True
576,False,False,False,False,True
577,False,False,False,False,True
578,False,False,False,False,True
579,False,False,False,False,True
580,False,False,False,False,True
581,False,False,False,False,True
582,False,False,False,False,True
583,False,False,False,False,True
584,False,False,False,False,True
585,False,False,False,False,True
586,False,False,False,False,True
587,False,False,False,False,True
588,False,False,False,False,True
589,False,False,False,True,False
590,False,False,False,False,False
591,False,False,False,False,False
592,False,False,False,False,False
593,False,False,False,False,False
594,False,False,False,True,False
595,False,False,False,False,False
596,False,False,False,False,False
597,False,False,False,False,False
598,False,False,False,False,False
599,False,False,False,True,False
600,False,False,False,False,False
601,False,False,False,False,False
602,False,False,False,False,False
603,False,False,False,False,False
604,False,False,False,True,False
605,False,False,False,False,False
606,False,False,False,False,False
607,False,False,False,False,False
608,False,False,False,False,False
609,False,False,False,True,False
610,False,False,False,False,False
611,False,False,False,False,False
612,False,False,False,False,False
613,False,False,False,False,False
614,False,False,False,True,False
615,False,False,False,False,False
616,False,False,False,False,False
617,False,False,False,False,False
618,False,False,False,False,False
619,False,False,False,True,False
620,False,False,False,False,False
621,False,False,False,False,False
622,False,False,False,False,False
623,False,False,False,False,False
624,False,False,False,True,False
625,False,False,False,False,False
626,False,False,False,False,False
627,False,False,False,False,False
628,False,False,False,False,False
629,False,False,False,False,False
630,False,False,False,False,False
631,False,False,False,False,False
632,False,False,False,False,False
633,False,False,False,False,False
634,False,False,False,False,False
635,False,False,False,False,False
636,False,False,False,False,False
637,False,False,False,False,False
638,False,False,False,False,False
639,False,False,False,False,False
640,False,False,False,False,False
641,False,False,False,False,False
642,False,False,False,False,False
643,False,False,False,False,False
644,False,False,False,False,False
645,False,False,False,False,False
646,False,False,False,False,False
647,False,False,False,False,False
648,False,False,False,False,False
649,False,False,False,False,False
650,False,False,False,False,False
651,False,False,False,False,False
652,False,False,False,False,False
653,False,False,False,False,False
654,False,True,False,False,False
655,False,True,False,False,False
656,False,True,False,False,False
657,False,True,False,False,False
658,False,True,False,False,False
659,False,True,False,False,False
660,False,True,False,False,False
661,False,True,False,False,False
662,False,True,False,False,False
663,False,True,False,False,False
664,False,True,False,False,False
665,False,True,False,False,False
666,False,True,False,False,False
667,False,True,False,False,False
668,False,True,False,False,False
669,False,True,False,False,False
670,False,True,False,False,False
671,False,True,False,False,False
672,False,True,False,False,False
673,False,True,False,False,False
674,False,True,False,False,False
675,False,True,False,False,False
676,False,True,False,False,False
677,False,True,False,False,False
678,False,True,False,False,False
679,False,True,False,False,False
680,False,True,False,False,False
681,False,True,False,False,False
682,False,True,False,False,False
683,False,True,False,False,False
684,False,True,False,False,False
685,False,True,False,False,False
686,False,True,False,False,False
687,False,True,False,False,False
688,False,True,False,False,False
689,False,True,False,False,False
690,False,True,False,False,False
691,False,True,False,False,False
692,False,True,False,False,False
693,False,True,False,False,False
694,False,True,False,False,False
695,False,True,False,False,False
696,False,True,False,False,False
697,False,True,False,False,False
698,False,True,False,False,False
699,False,True,False,False,False
700,False,True,False,False,False
701,False,True,False,False,False
702,False,True,False,False,False
703,False,True,False,False,False
704,False,True,False,False,False
705,False,True,False,False,False
706,False,True,False,False,False
707,False,True,False,False,False
708,False,True,False,False,False
709,False,True,False,False,False
710,False,True,False,False,False
711,False,True,False,False,False
712,False,True,False,False,False
713,False,True,False,False,False
714,False,True,False,False,False
715,False,True,False,False,False
716,False,True,False,False,False
717,False,False,False,False,False
718,False,False,False,False,False
719,False,False,False,False,False
720,False,False,False,False,False
721,False,False,False,False,False
722,False,False,False,False,False
723,False,False,False,False,False
724,False,False,False,False,False
725,False,False,False,False,False
726,False,False,False,False,False
727,False,False,False,False,False
728,False,False,False,False,False
729,False,False,False,False,False
730,False,False,False,False,False
731,False,False,False,False,False
732,False,False,False,False,False
733,False,False,False,False,False
734,False,False,False,False,False
735,False,False,False,False,False
736,False,False,False,False,False
737,False,False,False,False,False
738,False,False,False,False,False
739,False,False,False,False,False
740,False,False,False,False,False
741,False,False,False,False,False
742,False,False,False,False,False
743,False,False,False,False,False
744,False,False,False,False,False
745,False,False,False,False,False
746,False,False,False,False,False
747,False,False,False,False,False
748,False,False,False,False,False
749,False,False,False,False,False
750,False,False,False,False,False
751,False,False,False,False,False
752,False,False,False,False,False
753,False,False,False,False,False
754,False,False,False,False,False
755,False,False,False,False,False
756,False,False,False,False,False
757,False,False,False,False,False
758,False,False,False,False,False
759,False,False,False,False,False
760,False,False,False,False,False
761,False,False,False,False,False
762,False,False,False,False,False
763,False,False,False,False,False
764,False,False,False,False,False
765,False,False,False,False,False
766,False,False,False,False,False
767,False,False,True,False,False
768,False,False,True,False,False
769,False,False,True,False,False
770,False,False,False,False,False
771,False,False,True,False,False
772,False,False,True,False,False
773,False,False,True,False,False
774,False,False,True,False,False
775,False,False,True,False,False
776,False,False,True,False,False
777,False,False,False,False,False
778,False,False,False,False,False
779,False,False,False,False,False
780,False,False,False,False,False
781,False,False,False,False,False
782,False,False,False,False,False
783,False,False,False,False,False
784,False,False,False,False,False
785,False,False,False,False,False
786,False,False,False,False,False
787,False,False,False,False,False
788,False,False,False,False,False
789,False,False,False,False,False
790,False,False,False,False,False
791,False,False,False,False,False
792,False,False,False,False,False
793,False,False,False,False,False
794,False,False,False,False,False
795,False,False,False,False,False
796,False,False,False,False,False
797,False,False,False,False,False
798,False,False,False,False,False
799,False,True,False,False,False
800,False,True,False,False,False
801,False,True,False,False,False
802,False,True,False,False,False
803,False,True,False,False,False
804,False,True,False,False,False
805,False,True,False,False,False
806,False,True,False,False,False
807,False,True,False,False,False
808,False,True,False,False,False
809,False,True,False,False,False
810,False,True,False,False,False
811,False,True,False,False,False
812,False,True,False,False,False
813,False,True,False,False,False
814,False,True,False,False,False
815,False,True,False,False,False
816,False,True,False,False,False
817,False,True,False,False,False
818,False,True,False,False,False
819,False,True,False,False,False
820,False,True,False,False,False
821,False,True,False,False,False
822,False,True,False,False,False
823,False,True,False,False,False
824,False,True,False,False,False
825,False,True,False,False,False
826,False,True,False,False,False
827,False,True,False,False,False
828,False,True,False,False,False
829,False,True,False,False,False
830,False,True,False,False,False
831,False,True,False,False,False
832,False,True,False,False,False
833,False,True,False,False,False
834,False,True,False,False,False
835,False,True,False,False,False
836,False,True,False,False,False
837,False,True,False,False,False
838,False,False,False,False,False
839,False,False,False,False,False
840,False,False,False,False,False
841,False,False,False,False,False
842,False,False,False,False,False
843,False,False,False,False,False
844,False,False,False,False,False
845,False,False,False,False,False
846,False,False,False,False,False
847,False,False,False,False,False
848,False,False,False,False,False
849,False,False,False,False,False
850,False,False,False,False,False
851,False,False,False,False,False
852,False,False,False,False,False
853,False,False,False,False,False
854,False,False,False,False,False
855,False,False,False,False,False
856,False,False,False,False,False
857,False,False,False,False,False
858,False,False,False,False,False
859,False,False,False,False,False
860,False,False,False,False,False
861,False,False,False,False,False
862,False,False,False,False,False
863,False,False,False,False,False
864,False,False,False,False,False
865,False,False,False,False,False
866,False,False,False,False,False
867,False,False,False,False,False
868,False,False,False,False,False
869,False,False,False,False,False
870,False,False,False,False,False
871,False,False,False,False,False
872,False,False,False,False,False
873,False,False,False,False,False
874,False,False,False,False,False
875,False,False,False,False,False
876,False,False,False,False,False
877,False,False,False,False,False
878,False,False,False,False,False
879,False,True,False,False,False
880,False,True,False,False,False
