ts,are_entities_super_near,are_entities_near_coll,is_throttle_not_positive,prop_eval
253,False,False,True,True
254,False,False,True,True
255,False,False,True,True
256,False,False,True,True
257,False,False,True,True
258,False,False,True,True
259,False,False,True,True
260,False,False,True,True
261,False,False,True,True
262,False,False,True,True
263,False,False,True,True
264,False,False,True,True
265,False,False,True,True
266,False,False,True,True
267,False,False,True,True
268,False,False,True,True
269,False,False,True,True
270,False,False,True,True
271,False,False,True,True
272,False,False,True,True
273,False,False,True,True
274,False,False,True,True
275,False,False,True,True
276,False,False,True,True
277,False,False,True,True
278,False,False,True,True
279,False,False,True,True
280,False,False,True,True
281,False,False,True,True
282,False,False,False,True
283,False,False,False,True
284,False,False,False,True
285,False,False,False,True
286,False,False,False,True
287,False,False,False,True
288,False,False,True,True
289,False,False,False,True
290,False,False,False,True
291,False,False,False,True
292,False,False,False,True
293,False,False,False,True
294,False,False,False,True
295,False,False,False,True
296,False,False,True,True
297,False,False,False,True
298,False,False,True,True
299,False,False,False,True
300,False,False,True,True
301,False,False,False,True
302,False,False,False,True
303,False,False,True,True
304,False,False,False,True
305,False,False,False,True
306,False,False,False,True
307,False,False,False,True
308,False,False,False,True
309,False,False,True,True
310,False,False,False,True
311,False,False,False,True
312,False,False,False,True
313,False,False,False,True
314,False,False,False,True
315,False,False,False,True
316,False,False,False,True
317,False,False,False,True
318,False,False,True,True
319,False,False,False,True
320,False,False,False,True
321,False,False,True,True
322,False,False,False,True
323,False,False,False,True
324,False,False,False,True
325,False,False,False,True
326,False,False,False,True
327,False,False,True,True
328,False,False,False,True
329,False,False,False,True
330,False,False,True,True
331,False,False,False,True
332,False,False,False,True
333,False,False,False,True
334,False,False,False,True
335,False,False,False,True
336,False,False,True,True
337,False,False,False,True
338,False,False,True,True
339,False,False,False,True
340,False,False,False,True
341,False,False,True,True
342,False,False,False,True
343,False,False,True,True
344,False,False,True,True
345,False,False,False,True
346,False,False,True,True
347,False,False,True,True
348,False,False,False,True
349,False,False,True,True
350,False,False,True,True
351,False,False,True,True
352,False,False,True,True
353,False,False,False,True
354,False,False,True,True
355,False,False,True,True
356,False,False,True,True
357,False,False,True,True
358,False,False,False,True
359,False,False,True,True
360,False,False,False,True
361,False,False,True,True
362,False,False,False,True
363,False,False,False,True
364,False,False,False,True
365,False,False,False,True
366,False,False,False,True
367,False,False,True,True
368,False,False,False,True
369,False,False,True,True
370,False,False,False,True
371,False,False,True,True
372,False,False,False,True
373,False,False,True,True
374,False,False,True,True
375,False,False,True,True
376,False,False,True,True
377,False,False,True,True
378,False,False,True,True
379,False,False,False,True
380,False,False,False,True
381,False,False,True,True
382,False,False,True,True
383,False,False,True,True
384,False,False,True,True
385,False,False,True,True
386,False,False,False,True
387,False,False,False,True
388,False,False,False,True
389,False,False,False,True
390,False,False,True,True
391,False,False,True,True
392,False,False,True,True
393,False,False,True,True
394,False,False,True,True
395,False,False,True,True
396,False,False,True,True
397,False,False,True,True
398,False,False,True,True
399,False,False,True,True
400,False,False,True,True
401,False,False,True,True
402,False,False,True,True
403,False,False,True,True
404,False,False,True,True
405,False,False,True,True
406,False,False,True,True
407,False,False,True,True
408,False,False,True,True
409,False,False,True,True
410,False,False,True,True
411,False,False,True,True
412,False,False,True,True
413,False,False,False,True
414,False,False,False,True
415,False,False,False,True
416,False,False,False,True
417,False,False,False,True
418,False,False,False,True
419,False,False,False,True
420,False,False,False,True
421,False,False,False,True
422,False,False,False,True
423,False,False,False,True
424,False,False,False,True
425,False,False,False,True
426,False,False,False,True
427,False,False,False,True
428,False,False,False,True
429,False,False,True,True
430,False,False,False,True
431,False,False,False,True
432,False,False,True,True
433,False,False,True,True
434,False,False,False,True
435,False,False,True,True
436,False,False,True,True
437,False,False,False,True
438,False,False,True,True
439,False,False,False,True
440,False,False,False,True
441,False,False,False,True
442,False,False,False,True
443,False,False,True,True
444,False,False,False,True
445,False,False,False,True
446,False,False,False,True
447,False,False,False,True
448,False,False,True,True
449,False,False,False,True
450,False,False,True,True
451,False,False,False,True
452,False,False,True,True
453,False,False,False,True
454,False,False,True,True
455,False,False,True,True
456,False,False,False,True
457,False,False,True,True
458,False,False,False,True
459,False,False,True,True
460,False,False,True,True
461,False,False,False,True
462,False,False,True,True
463,False,False,False,True
464,False,False,True,True
465,False,False,True,True
466,False,False,True,True
467,False,False,True,True
468,False,False,True,True
469,False,False,True,True
470,False,False,True,True
471,False,False,True,True
472,False,False,True,True
473,False,False,True,True
474,False,False,True,True
475,False,False,True,True
476,False,False,True,True
477,False,False,True,True
478,False,False,True,True
479,False,False,True,True
480,False,False,True,True
481,False,False,True,True
482,False,False,True,True
483,False,False,True,True
484,False,False,True,True
485,False,False,True,True
486,False,False,True,True
487,False,False,True,True
488,False,False,True,True
489,False,False,True,True
490,False,False,True,True
491,False,False,True,True
492,False,False,True,True
493,False,False,True,True
494,False,False,True,True
495,False,False,True,True
496,False,False,True,True
497,False,False,True,True
498,False,False,True,True
499,False,False,True,True
500,False,False,True,True
501,False,False,True,True
502,False,False,True,True
503,False,False,True,True
504,False,False,True,True
505,False,False,True,True
506,False,False,True,True
507,False,False,True,True
508,False,False,True,True
509,False,False,True,True
510,False,False,True,True
511,False,False,True,True
512,False,False,True,True
513,False,False,True,True
514,False,False,True,True
515,False,False,True,True
516,False,False,True,True
517,False,False,True,True
518,False,False,True,True
519,False,False,True,True
520,False,False,True,True
521,False,False,True,True
522,False,False,True,True
523,False,False,True,True
524,False,False,False,True
525,False,False,False,True
526,False,False,False,True
527,False,False,False,True
528,False,False,True,True
529,False,False,True,True
530,False,False,True,True
531,False,False,True,True
532,False,False,True,True
533,False,False,True,True
534,False,False,False,True
535,False,False,False,True
536,False,False,False,True
537,False,False,False,True
538,False,False,True,True
539,False,False,False,True
540,False,False,False,True
541,False,False,False,True
542,False,False,False,True
543,False,False,False,True
544,False,False,False,True
545,False,False,True,True
546,False,False,False,True
547,False,False,True,True
548,False,False,False,True
549,False,False,False,True
550,False,False,False,True
551,False,False,False,True
552,False,False,False,True
553,False,False,False,True
554,False,False,False,True
555,False,False,False,True
556,False,False,False,True
557,False,False,False,True
558,False,False,False,True
559,False,False,False,True
560,False,False,False,True
561,False,False,True,True
562,False,False,False,True
563,False,False,False,True
564,False,False,False,True
565,False,False,False,True
566,False,False,False,True
567,False,False,True,True
568,False,False,False,True
569,False,False,False,True
570,False,False,True,True
571,False,False,True,True
572,False,False,False,True
573,False,False,True,True
574,False,False,False,True
575,False,False,False,True
576,False,False,True,True
577,False,False,True,True
578,False,False,False,True
579,False,False,False,True
580,False,False,True,True
581,False,False,False,True
582,False,False,False,True
583,False,False,True,True
584,False,False,False,True
585,False,False,False,True
586,False,False,True,True
587,False,False,False,True
588,False,False,False,True
589,False,False,True,True
590,False,False,True,True
591,False,False,False,True
592,False,False,False,True
593,False,False,True,True
594,False,False,False,True
595,False,False,False,True
596,False,False,False,True
597,False,False,False,True
598,False,False,False,True
599,False,False,False,True
600,False,False,False,True
601,False,False,False,True
602,False,False,True,True
603,False,False,True,True
604,False,False,True,True
605,False,False,True,True
606,False,False,True,True
607,False,False,True,True
608,False,False,True,True
609,False,False,True,True
610,False,False,True,True
611,False,False,True,True
612,False,False,True,True
613,False,False,True,True
614,False,False,True,True
615,False,False,True,True
616,False,False,True,True
617,False,False,True,True
618,False,False,True,True
619,False,False,True,True
620,False,False,True,True
621,False,False,True,True
622,False,False,True,True
623,False,False,True,True
624,False,False,True,True
625,False,False,True,True
626,False,False,True,True
627,False,False,True,True
628,False,False,True,True
629,False,False,True,True
630,False,False,True,True
631,False,False,True,True
632,False,False,True,True
633,False,False,True,True
634,False,False,True,True
635,False,False,True,True
636,False,False,True,True
637,False,False,True,True
638,False,False,True,True
639,False,False,True,True
640,False,False,True,True
641,False,False,True,True
642,False,False,True,True
643,False,False,True,True
644,False,False,True,True
645,False,False,True,True
646,False,False,True,True
647,False,False,True,True
648,False,False,True,True
649,False,False,True,True
650,False,False,True,True
651,False,False,True,True
652,False,False,True,True
653,False,False,True,True
654,False,False,False,True
655,False,False,False,True
656,False,False,False,True
657,False,False,True,True
658,False,False,False,True
659,False,False,False,True
660,False,False,False,True
661,False,False,False,True
662,False,False,True,True
663,False,False,False,True
664,False,False,False,True
665,False,False,False,True
666,False,False,True,True
667,False,False,False,True
668,False,False,False,True
669,False,False,True,True
670,False,False,False,True
671,False,False,False,True
672,False,False,False,True
673,False,False,False,True
674,False,False,False,True
675,False,False,False,True
676,False,False,False,True
677,False,False,False,True
678,False,False,False,True
679,False,False,False,True
680,False,False,False,True
681,False,False,False,True
682,False,False,False,True
683,False,False,True,True
684,False,False,False,True
685,False,False,False,True
686,False,False,False,True
687,False,False,False,True
688,False,False,False,True
689,False,False,False,True
690,False,False,False,True
691,False,False,False,True
692,False,False,True,True
693,False,False,False,True
694,False,False,False,True
695,False,False,False,True
696,False,False,True,True
697,False,False,True,True
698,False,False,False,True
699,False,False,False,True
700,False,False,True,True
701,False,False,False,True
702,False,False,False,True
703,False,False,False,True
704,False,False,False,True
705,False,False,True,True
706,False,False,False,True
707,False,False,False,True
708,False,False,False,True
709,False,False,False,True
710,False,False,False,True
711,False,False,False,True
712,False,False,False,True
713,False,False,True,True
714,False,False,False,True
715,False,False,False,True
716,False,False,False,True
717,False,False,False,True
718,False,False,False,True
719,False,False,False,True
720,False,False,False,True
721,False,False,False,True
722,False,False,False,True
723,False,False,False,True
724,False,False,False,True
725,False,False,False,True
726,False,False,True,True
727,False,False,False,True
728,False,False,False,True
729,False,False,True,True
730,False,False,True,True
731,False,False,False,True
732,False,False,False,True
733,False,False,True,True
734,False,False,False,True
735,False,False,True,True
736,False,False,False,True
737,False,False,True,True
738,False,False,True,True
739,False,False,False,True
740,False,False,True,True
741,False,False,False,True
742,False,False,True,True
743,False,False,True,True
744,False,False,True,True
745,False,False,False,True
746,False,False,True,True
747,False,False,True,True
748,False,False,True,True
749,False,False,False,True
750,False,False,True,True
751,False,False,False,True
752,False,False,True,True
753,False,False,True,True
754,False,False,True,True
755,False,False,True,True
756,False,False,False,True
757,False,False,True,True
758,False,False,False,True
759,False,False,False,True
760,False,False,True,True
761,False,False,True,True
762,False,False,True,True
763,False,False,True,True
764,False,False,True,True
765,False,False,True,True
766,False,False,True,True
767,False,False,True,True
768,False,False,True,True
769,False,False,True,True
770,False,False,True,True
771,False,False,True,True
772,False,False,True,True
773,False,False,True,True
774,False,False,True,True
775,False,False,True,True
776,False,False,True,True
777,False,False,False,True
778,False,False,False,True
779,False,False,False,True
780,False,False,False,True
781,False,False,False,True
782,False,False,False,True
783,False,False,False,True
784,False,False,True,True
785,False,False,False,True
786,False,False,False,True
787,False,False,False,True
788,False,False,False,True
789,False,False,False,True
790,False,False,False,True
791,False,False,True,True
792,False,False,True,True
793,False,False,True,True
794,False,False,False,True
795,False,False,True,True
796,False,False,False,True
797,False,False,False,True
798,False,False,False,True
799,False,False,False,True
800,False,False,False,True
801,False,False,True,True
802,False,False,True,True
803,False,False,False,True
804,False,False,True,True
805,False,False,False,True
806,False,False,False,True
807,False,False,False,True
808,False,False,True,True
809,False,False,True,True
810,False,False,True,True
811,False,False,True,True
812,False,False,False,True
813,False,False,True,True
814,False,False,True,True
815,False,False,False,True
816,False,False,True,True
817,False,False,False,True
818,False,False,True,True
819,False,False,False,True
820,False,False,True,True
821,False,False,True,True
822,False,False,False,True
823,False,False,False,True
824,False,False,False,True
825,False,False,False,True
826,False,False,False,True
827,False,False,False,True
828,False,False,False,True
829,False,False,False,True
830,False,False,False,True
831,False,False,True,True
832,False,False,False,True
833,False,False,False,True
834,False,False,False,True
835,False,False,False,True
836,False,False,False,True
837,False,False,False,True
838,False,False,False,True
839,False,False,False,True
840,False,False,False,True
841,False,False,False,True
842,True,False,False,True
843,False,True,False,False
844,False,True,False,False
845,False,True,True,False
846,True,False,False,False
847,False,False,False,False
848,False,False,True,False
849,False,False,False,False
850,False,False,False,False
851,False,False,False,False
852,False,False,False,False
853,False,False,False,False
854,False,False,False,False
855,False,False,False,False
856,False,False,False,False
857,False,False,False,False
858,False,False,False,False
859,False,False,True,False
860,False,False,True,False
861,False,False,False,False
862,False,False,True,False
863,False,False,False,False
864,False,False,True,False
865,False,False,False,False
866,False,False,False,False
867,False,False,False,False
868,False,False,False,False
869,False,False,True,False
870,False,False,False,False
871,False,False,False,False
872,False,False,False,False
873,False,False,False,False
874,False,False,False,False
875,False,False,False,False
876,False,False,False,False
877,False,False,False,False
878,False,False,True,False
879,False,False,False,False
880,False,False,False,False
881,False,False,False,False
882,False,False,False,False
883,False,False,False,False
884,False,False,False,False
885,False,False,False,False
886,False,False,False,False
887,False,False,True,False
888,False,False,True,False
889,False,False,True,False
890,False,False,True,False
891,False,False,False,False
892,False,False,True,False
893,False,False,True,False
894,False,False,False,False
895,False,False,True,False
896,False,False,False,False
897,False,False,True,False
898,False,False,True,False
899,False,False,True,False
900,False,False,True,False
901,False,False,False,False
902,False,False,True,False
903,False,False,False,False
904,False,False,True,False
905,False,False,False,False
906,False,False,False,False
907,False,False,True,False
908,False,False,False,False
909,False,False,False,False
910,False,False,False,False
911,False,False,False,False
912,False,False,False,False
913,False,False,False,False
914,False,False,False,False
915,False,False,False,False
916,False,False,True,False
917,False,False,False,False
918,False,False,False,False
919,False,False,False,False
920,False,False,False,False
921,False,False,False,False
922,False,False,True,False
923,False,False,False,False
924,False,False,True,False
925,False,False,True,False
926,False,False,True,False
927,False,False,False,False
928,False,False,True,False
929,False,False,True,False
930,False,False,False,False
931,False,False,True,False
932,False,False,False,False
933,False,False,True,False
934,False,False,False,False
935,False,False,True,False
936,False,False,True,False
937,False,False,True,False
938,False,False,True,False
939,False,False,True,False
940,False,False,True,False
941,False,False,True,False
942,False,False,True,False
943,False,False,True,False
944,False,False,True,False
945,False,False,True,False
946,False,False,True,False
947,False,False,True,False
948,False,False,True,False
949,False,False,True,False
950,False,False,True,False
951,False,False,True,False
952,False,False,True,False
953,False,False,True,False
954,False,False,True,False
955,False,False,True,False
956,False,False,True,False
957,False,False,False,False
958,False,False,True,False
959,False,False,True,False
960,False,False,False,False
961,False,False,False,False
962,False,False,False,False
963,False,False,False,False
964,False,False,True,False
965,False,False,False,False
966,False,False,True,False
967,False,False,False,False
968,False,False,False,False
969,False,False,False,False
970,False,False,False,False
971,False,False,True,False
972,False,False,False,False
973,False,False,False,False
974,False,False,False,False
975,False,False,False,False
976,False,False,True,False
977,False,False,True,False
978,False,False,True,False
979,False,False,True,False
980,False,False,True,False
981,False,False,True,False
982,False,False,True,False
983,False,False,True,False
984,False,False,True,False
985,False,False,True,False
986,False,False,True,False
987,False,False,True,False
988,False,False,True,False
989,False,False,True,False
990,False,False,True,False
991,False,False,True,False
992,False,False,True,False
993,False,False,True,False
994,False,False,True,False
995,False,False,True,False
996,False,False,True,False
997,False,False,True,False
998,False,False,True,False
999,False,False,True,False
1000,False,False,True,False
1001,False,False,True,False
1002,False,False,True,False
1003,False,False,True,False
1004,False,False,True,False
1005,False,False,True,False
1006,False,False,True,False
1007,False,False,True,False
1008,False,False,True,False
1009,False,False,True,False
1010,False,False,True,False
1011,False,False,True,False
1012,False,False,True,False
1013,False,False,True,False
1014,False,False,True,False
1015,False,False,True,False
1016,False,False,True,False
1017,False,False,True,False
1018,False,False,True,False
1019,False,False,True,False
1020,False,False,True,False
1021,False,False,True,False
1022,False,False,True,False
1023,False,False,True,False
1024,False,False,True,False
1025,False,False,True,False
1026,False,False,True,False
1027,False,False,True,False
1028,False,False,True,False
1029,False,False,True,False
1030,False,False,True,False
1031,False,False,True,False
1032,False,False,True,False
1033,False,False,True,False
1034,False,False,True,False
1035,False,False,True,False
1036,False,False,True,False
1037,False,False,False,False
1038,False,False,False,False
1039,False,False,False,False
1040,False,False,False,False
1041,False,False,True,False
1042,False,False,True,False
1043,False,False,True,False
1044,False,False,True,False
1045,False,False,True,False
1046,False,False,True,False
1047,False,False,True,False
1048,False,False,True,False
1049,False,False,True,False
1050,False,False,True,False
1051,False,False,True,False
1052,False,False,True,False
1053,False,False,True,False
1054,False,False,True,False
1055,False,False,True,False
1056,False,False,True,False
1057,False,False,True,False
1058,False,False,True,False
1059,False,False,True,False
1060,False,False,True,False
1061,False,False,True,False
1062,False,False,True,False
1063,False,False,True,False
1064,False,False,True,False
1065,False,False,True,False
1066,False,False,True,False
1067,False,False,True,False
1068,False,False,True,False
1069,False,False,True,False
1070,False,False,True,False
1071,False,False,True,False
1072,False,False,True,False
1073,False,False,True,False
1074,False,False,True,False
1075,False,False,True,False
1076,False,False,True,False
1077,False,False,False,False
1078,False,False,False,False
1079,True,False,False,False
1080,True,False,False,False
1081,True,False,False,False
1082,False,False,False,False
1083,False,False,False,False
1084,False,False,False,False
1085,False,False,False,False
1086,False,False,True,False
1087,False,False,True,False
1088,False,False,True,False
1089,False,False,False,False
1090,False,False,True,False
1091,False,False,False,False
1092,False,False,True,False
1093,False,False,False,False
1094,False,False,True,False
1095,False,False,False,False
1096,False,False,True,False
1097,False,False,False,False
1098,False,False,True,False
1099,False,False,False,False
1100,False,False,True,False
1101,False,False,False,False
1102,False,False,True,False
1103,False,False,False,False
1104,False,False,True,False
1105,False,False,True,False
1106,False,False,False,False
1107,False,False,False,False
1108,False,False,True,False
1109,False,False,False,False
1110,False,False,True,False
1111,False,False,True,False
1112,False,False,True,False
1113,False,False,True,False
1114,False,False,True,False
1115,False,False,True,False
1116,False,False,True,False
1117,False,False,True,False
1118,False,False,True,False
1119,False,False,True,False
1120,False,False,True,False
1121,False,False,True,False
1122,False,False,True,False
1123,False,False,True,False
1124,False,False,True,False
1125,False,False,True,False
1126,False,False,True,False
1127,False,False,True,False
1128,False,False,True,False
1129,False,False,True,False
1130,False,False,True,False
1131,False,False,True,False
1132,False,False,True,False
1133,False,False,True,False
1134,False,False,True,False
1135,False,False,True,False
1136,False,False,True,False
1137,False,False,False,False
1138,False,False,False,False
1139,False,False,False,False
1140,False,False,False,False
1141,False,False,False,False
1142,False,False,False,False
1143,False,False,False,False
1144,False,False,False,False
1145,False,False,False,False
1146,False,False,False,False
1147,False,False,False,False
1148,False,False,True,False
1149,False,False,False,False
1150,False,False,False,False
1151,False,False,False,False
1152,False,False,False,False
1153,False,False,False,False
1154,False,False,False,False
1155,False,False,False,False
1156,False,False,False,False
1157,False,False,False,False
1158,False,False,False,False
1159,False,False,True,False
1160,False,False,False,False
1161,False,False,False,False
1162,False,False,True,False
1163,False,False,False,False
1164,False,False,False,False
1165,False,False,False,False
1166,False,False,False,False
1167,False,False,False,False
1168,False,False,False,False
1169,False,False,False,False
1170,False,False,False,False
1171,False,False,True,False
1172,False,False,False,False
1173,False,False,False,False
1174,False,False,False,False
1175,False,False,False,False
1176,False,False,False,False
1177,False,False,False,False
1178,False,False,True,False
1179,False,False,False,False
1180,False,False,False,False
1181,False,False,False,False
1182,False,False,False,False
1183,False,False,True,False
1184,True,False,False,False
1185,True,False,False,False
1186,True,False,False,False
1187,False,False,False,False
1188,False,False,False,False
1189,False,False,False,False
1190,False,False,False,False
1191,False,False,False,False
1192,False,False,False,False
1193,False,False,False,False
1194,False,False,False,False
1195,False,False,False,False
1196,False,False,True,False
1197,False,False,False,False
1198,False,False,False,False
1199,False,False,True,False
1200,False,False,False,False
1201,False,False,False,False
1202,False,False,False,False
1203,False,False,False,False
1204,False,False,False,False
1205,False,False,True,False
1206,False,False,True,False
1207,False,False,False,False
1208,False,False,True,False
1209,False,False,False,False
1210,False,False,True,False
1211,False,False,False,False
1212,False,False,True,False
1213,False,False,True,False
1214,False,False,False,False
1215,False,False,True,False
1216,False,False,True,False
1217,False,False,False,False
1218,False,False,True,False
1219,False,False,True,False
1220,False,False,False,False
1221,False,False,True,False
1222,False,False,False,False
1223,False,False,True,False
1224,False,False,False,False
1225,False,False,False,False
1226,False,False,True,False
1227,False,False,True,False
1228,False,False,True,False
1229,False,False,True,False
1230,False,False,True,False
1231,False,False,True,False
1232,False,False,True,False
1233,False,False,True,False
1234,False,False,True,False
1235,False,False,True,False
1236,False,False,True,False
1237,False,False,True,False
1238,False,False,True,False
1239,False,False,True,False
1240,False,False,True,False
1241,False,False,True,False
1242,False,False,True,False
1243,False,False,True,False
1244,False,False,True,False
1245,False,False,True,False
1246,False,False,True,False
1247,False,False,True,False
1248,False,False,True,False
1249,False,False,True,False
1250,False,False,True,False
1251,False,False,True,False
1252,False,False,True,False
1253,False,False,True,False
1254,False,False,True,False
1255,False,False,True,False
1256,False,False,True,False
1257,False,False,True,False
1258,False,False,False,False
1259,False,False,False,False
1260,False,False,False,False
1261,False,False,False,False
1262,False,False,False,False
1263,False,False,False,False
1264,False,False,False,False
1265,False,False,False,False
1266,False,False,False,False
1267,False,False,False,False
1268,False,False,False,False
1269,False,False,False,False
1270,False,False,False,False
1271,False,False,True,False
1272,False,False,True,False
1273,False,False,True,False
1274,False,False,False,False
1275,False,False,False,False
1276,False,False,True,False
1277,False,False,False,False
1278,False,False,False,False
1279,False,False,False,False
1280,False,False,False,False
1281,False,False,False,False
1282,False,False,False,False
1283,False,False,False,False
1284,False,False,False,False
1285,False,False,True,False
1286,False,False,False,False
1287,False,False,False,False
1288,False,False,True,False
1289,False,False,False,False
1290,False,False,True,False
1291,False,False,False,False
1292,False,False,False,False
1293,False,False,False,False
1294,False,False,False,False
1295,False,False,False,False
1296,False,False,True,False
1297,False,False,False,False
1298,False,False,False,False
1299,False,False,False,False
1300,False,False,False,False
1301,False,False,False,False
1302,False,False,False,False
1303,False,False,False,False
1304,False,False,False,False
1305,False,False,False,False
1306,False,False,False,False
1307,False,False,False,False
1308,False,False,False,False
1309,False,False,False,False
1310,False,False,False,False
1311,False,False,True,False
1312,False,False,False,False
1313,False,False,False,False
1314,False,False,True,False
1315,False,False,False,False
1316,False,False,False,False
1317,False,False,False,False
1318,False,False,False,False
1319,False,False,False,False
1320,False,False,False,False
1321,False,False,False,False
1322,False,False,False,False
1323,False,False,False,False
1324,False,False,False,False
1325,False,False,False,False
1326,False,False,True,False
1327,False,False,False,False
1328,False,False,False,False
1329,False,False,True,False
1330,False,False,False,False
1331,False,False,True,False
1332,False,False,False,False
1333,False,False,True,False
1334,False,False,False,False
1335,False,False,False,False
1336,False,False,False,False
1337,False,False,False,False
1338,False,False,False,False
1339,False,False,False,False
1340,False,False,False,False
1341,False,False,True,False
1342,False,False,False,False
1343,False,False,False,False
1344,False,False,False,False
1345,False,False,True,False
1346,False,False,True,False
1347,False,False,True,False
1348,False,False,False,False
1349,False,False,False,False
1350,False,False,True,False
1351,False,False,False,False
1352,False,False,False,False
1353,False,False,False,False
1354,False,False,False,False
1355,False,False,True,False
