ts,are_entities_within_7m,are_red_traffic_lights_for_ego,are_stop_signs_for_ego,is_stopped,prop_eval
495,False,False,True,True,True
496,False,False,True,True,True
497,False,False,True,True,True
498,False,False,True,True,True
499,False,False,True,True,True
500,False,False,True,True,True
501,False,False,True,True,True
502,False,False,True,True,True
503,False,False,True,True,True
504,False,False,True,True,True
505,False,False,True,True,True
506,False,False,True,True,True
507,False,False,True,True,True
508,False,False,True,True,True
509,False,False,True,True,True
510,False,False,True,True,True
511,False,False,True,True,True
512,False,False,True,True,True
513,False,False,True,True,True
514,False,False,True,True,True
515,False,False,True,True,True
516,False,False,True,True,True
517,False,False,True,True,True
518,False,False,True,True,True
519,False,False,True,True,True
520,False,False,True,True,True
521,False,False,True,True,True
522,False,False,True,True,True
523,False,False,True,True,True
524,False,False,True,True,True
525,False,False,True,True,True
526,False,False,True,True,True
527,False,False,True,True,True
528,False,False,True,True,True
529,False,False,True,True,True
530,False,False,True,True,True
531,False,False,True,True,True
532,False,False,True,True,True
533,False,False,True,True,True
534,False,False,True,True,True
535,False,False,True,True,True
536,False,False,True,True,True
537,False,False,True,True,True
538,False,False,True,True,True
539,False,False,True,True,True
540,False,False,True,True,True
541,False,False,True,True,True
542,False,False,True,True,True
543,False,False,True,True,True
544,False,False,True,True,True
545,False,False,True,True,True
546,False,False,True,True,True
547,False,False,True,True,True
548,False,False,True,True,True
549,False,False,True,True,True
550,False,False,True,True,True
551,False,False,True,True,True
552,False,False,True,True,True
553,False,False,True,True,True
554,False,False,True,True,True
555,False,False,True,True,True
556,False,False,True,True,True
557,False,False,True,True,True
558,False,False,True,True,True
559,False,False,True,True,True
560,False,False,True,True,True
561,False,False,True,True,True
562,False,False,True,True,True
563,False,False,True,True,True
564,False,False,True,True,True
565,False,False,True,True,True
566,False,False,True,True,True
567,False,False,True,True,True
568,False,False,True,True,True
569,False,False,True,True,True
570,False,False,True,True,True
571,False,False,True,True,True
572,False,False,True,True,True
573,False,False,True,True,True
574,False,False,True,True,True
575,False,False,True,True,True
576,False,False,True,True,True
577,False,False,True,True,True
578,False,False,True,True,True
579,False,False,True,True,True
580,False,False,True,True,True
581,False,False,True,True,True
582,False,False,True,False,True
583,True,False,True,False,True
584,True,False,True,False,True
585,True,False,True,False,True
586,True,False,True,False,True
587,True,False,True,True,True
588,True,False,True,True,True
589,True,False,True,True,True
590,True,False,True,True,True
591,True,False,True,True,True
592,True,False,True,True,True
593,True,False,True,True,True
594,True,False,True,True,True
595,True,False,True,True,True
596,True,False,True,True,True
597,True,False,True,True,True
598,True,False,True,True,True
599,True,False,True,True,True
600,True,False,True,True,True
601,True,False,True,True,True
602,True,False,True,True,True
603,True,False,True,True,True
604,True,False,True,True,True
605,True,False,True,True,True
606,True,False,True,True,True
607,True,False,True,True,True
608,True,False,True,True,True
609,True,False,True,True,True
610,True,False,True,True,True
611,True,False,True,True,True
612,True,False,True,True,True
613,True,False,True,True,True
614,True,False,True,True,True
615,True,False,True,True,True
616,True,False,True,True,True
617,True,False,True,True,True
618,True,False,True,True,True
619,True,False,True,True,True
620,True,False,True,True,True
621,True,False,True,True,True
622,True,False,True,True,True
623,True,False,True,True,True
624,True,False,True,True,True
625,True,False,True,True,True
626,True,False,True,True,True
627,True,False,True,True,True
628,True,False,True,True,True
629,True,False,True,True,True
630,True,False,True,True,True
631,True,False,True,True,True
632,True,False,True,True,True
633,True,False,True,True,True
634,True,False,True,True,True
635,True,False,True,True,True
636,True,False,True,True,True
637,True,False,True,True,True
638,True,False,True,True,True
639,True,False,True,True,True
640,True,False,True,True,True
641,True,False,True,True,True
642,True,False,True,True,True
643,True,False,True,True,True
644,True,False,True,True,True
645,True,False,True,True,True
646,True,False,True,True,True
647,True,False,True,True,True
648,True,False,True,True,True
649,True,False,True,True,True
650,True,False,True,True,True
651,True,False,True,True,True
652,True,False,True,True,True
653,True,False,True,True,True
654,True,False,True,True,True
655,True,False,True,True,True
656,True,False,True,True,True
657,True,False,True,True,True
658,True,False,True,True,True
659,True,False,True,True,True
660,True,False,True,True,True
661,True,False,True,True,True
662,True,False,True,True,True
663,True,False,True,True,True
664,True,False,True,True,True
665,True,False,True,True,True
666,True,False,True,True,True
667,True,False,True,True,True
668,True,False,True,True,True
669,True,False,True,True,True
670,True,False,True,True,True
671,True,False,True,True,True
672,True,False,True,True,True
673,True,False,True,True,True
674,True,False,True,True,True
675,True,False,True,True,True
676,True,False,True,True,True
677,True,False,True,True,True
678,True,False,True,True,True
679,True,False,True,True,True
680,True,False,True,True,True
681,True,False,True,True,True
682,True,False,True,True,True
683,True,False,True,True,True
684,True,False,True,True,True
685,True,False,True,True,True
686,True,False,True,True,True
687,True,False,True,True,True
688,True,False,True,True,True
689,True,False,True,True,True
690,True,False,True,True,True
691,True,False,True,True,True
692,True,False,True,True,True
693,True,False,True,True,True
694,True,False,True,True,True
695,True,False,True,True,True
696,True,False,True,True,True
697,True,False,True,True,True
698,True,False,True,True,True
699,True,False,True,True,True
700,True,False,True,True,True
701,True,False,True,True,True
702,True,False,True,True,True
703,True,False,True,False,True
704,True,False,True,False,True
705,True,False,True,False,True
706,True,False,True,False,True
707,True,False,True,False,True
708,True,False,True,False,True
709,True,False,True,True,True
710,True,False,True,True,True
711,True,False,True,True,True
712,True,False,True,True,True
713,True,False,True,True,True
714,True,False,True,True,True
715,True,False,True,True,True
716,True,False,True,True,True
717,True,False,True,True,True
718,True,False,True,True,True
719,True,False,True,True,True
720,True,False,True,True,True
721,True,False,True,True,True
722,True,False,True,True,True
723,True,False,True,True,True
724,True,False,True,True,True
725,True,False,True,True,True
726,True,False,True,True,True
727,True,False,True,True,True
728,True,False,True,True,True
729,True,False,True,True,True
730,True,False,True,True,True
731,True,False,True,True,True
732,True,False,True,True,True
733,True,False,True,True,True
734,True,False,True,True,True
735,True,False,True,True,True
736,True,False,True,True,True
737,True,False,True,True,True
738,True,False,True,True,True
739,True,False,True,True,True
740,True,False,True,True,True
741,True,False,True,True,True
742,True,False,True,True,True
743,True,False,True,True,True
744,True,False,True,True,True
745,True,False,True,True,True
746,True,False,True,True,True
747,True,False,True,True,True
748,True,False,True,True,True
749,True,False,True,True,True
750,True,False,True,True,True
751,True,False,True,True,True
752,True,False,True,True,True
753,True,False,True,True,True
754,True,False,True,True,True
755,True,False,True,True,True
756,True,False,True,True,True
757,True,False,True,True,True
758,True,False,True,True,True
759,True,False,True,True,True
760,True,False,True,True,True
761,True,False,True,True,True
762,True,False,True,True,True
763,True,False,True,True,True
764,True,False,True,True,True
765,True,False,True,True,True
766,True,False,True,True,True
767,True,False,True,True,True
768,True,False,True,True,True
769,True,False,True,True,True
770,True,False,True,True,True
771,True,False,True,True,True
772,True,False,True,True,True
773,True,False,True,True,True
774,True,False,True,True,True
775,True,False,True,True,True
776,True,False,True,True,True
777,True,False,True,True,True
778,True,False,True,True,True
779,True,False,True,True,True
780,True,False,True,True,True
781,True,False,True,True,True
782,True,False,True,True,True
783,True,False,True,True,True
784,True,False,True,True,True
785,True,False,True,True,True
786,True,False,True,True,True
787,True,False,True,True,True
788,True,False,True,True,True
789,True,False,True,True,True
790,True,False,True,True,True
791,True,False,True,True,True
792,True,False,True,True,True
793,True,False,True,True,True
794,True,False,True,True,True
795,True,False,True,True,True
796,True,False,True,True,True
797,True,False,True,True,True
798,True,False,True,True,True
799,True,False,True,True,True
800,True,False,True,True,True
801,True,False,True,True,True
802,True,False,True,True,True
803,True,False,True,True,True
804,True,False,True,True,True
805,True,False,True,True,True
806,True,False,True,True,True
807,True,False,True,True,True
808,True,False,True,True,True
809,True,False,True,True,True
810,True,False,True,True,True
811,True,False,True,True,True
812,True,False,True,True,True
813,True,False,True,True,True
814,True,False,True,True,True
815,True,False,True,True,True
816,True,False,True,True,True
817,True,False,True,True,True
818,True,False,True,True,True
819,True,False,True,True,True
820,True,False,True,True,True
821,True,False,True,True,True
822,True,False,True,True,True
823,True,False,True,True,True
824,True,False,True,True,True
825,True,False,True,False,True
826,True,False,True,False,True
827,True,False,True,False,True
828,True,False,True,False,True
829,True,False,True,False,True
830,True,False,True,True,True
831,True,False,True,True,True
832,True,False,True,True,True
833,True,False,True,True,True
834,True,False,True,True,True
835,True,False,True,True,True
836,True,False,True,True,True
837,True,False,True,True,True
838,True,False,True,True,True
839,True,False,True,True,True
840,True,False,True,True,True
841,True,False,True,True,True
842,True,False,True,True,True
843,True,False,True,True,True
844,True,False,True,True,True
845,True,False,True,True,True
846,True,False,True,True,True
847,True,False,True,True,True
848,True,False,True,True,True
849,True,False,True,True,True
850,True,False,True,True,True
851,True,False,True,True,True
852,True,False,True,True,True
853,True,False,True,True,True
854,True,False,True,True,True
855,True,False,True,True,True
856,True,False,True,True,True
857,True,False,True,True,True
858,True,False,True,True,True
859,True,False,True,True,True
860,True,False,True,True,True
861,True,False,True,True,True
862,True,False,True,True,True
863,True,False,True,True,True
864,True,False,True,True,True
865,True,False,True,True,True
866,True,False,True,True,True
867,True,False,True,True,True
868,True,False,True,True,True
869,True,False,True,True,True
870,True,False,True,True,True
871,True,False,True,True,True
872,True,False,True,True,True
873,True,False,True,True,True
874,True,False,True,True,True
875,True,False,True,True,True
876,True,False,True,True,True
877,True,False,True,True,True
878,True,False,True,True,True
879,True,False,True,True,True
880,True,False,True,True,True
881,True,False,True,True,True
882,True,False,True,True,True
883,True,False,True,True,True
884,True,False,True,True,True
885,True,False,True,True,True
886,True,False,True,True,True
887,True,False,True,True,True
888,True,False,True,True,True
889,True,False,True,True,True
890,True,False,True,True,True
891,True,False,True,True,True
892,True,False,True,True,True
893,True,False,True,True,True
894,True,False,True,True,True
895,True,False,True,True,True
896,True,False,True,True,True
897,True,False,True,True,True
898,True,False,True,True,True
899,True,False,True,True,True
900,True,False,True,True,True
901,True,False,True,True,True
902,True,False,True,True,True
903,True,False,True,True,True
904,True,False,True,True,True
905,True,False,True,True,True
906,True,False,True,True,True
907,True,False,True,True,True
908,True,False,True,True,True
909,True,False,True,True,True
910,True,False,True,True,True
911,True,False,True,True,True
912,True,False,True,True,True
913,True,False,True,True,True
914,True,False,True,True,True
915,True,False,True,True,True
916,True,False,True,True,True
917,True,False,True,True,True
918,True,False,True,True,True
919,True,False,True,True,True
920,True,False,True,True,True
921,True,False,True,True,True
922,True,False,True,True,True
923,True,False,True,True,True
924,True,False,True,True,True
925,True,False,True,True,True
926,True,False,True,True,True
927,True,False,True,True,True
928,True,False,True,True,True
929,True,False,True,True,True
930,True,False,True,True,True
931,True,False,True,True,True
932,True,False,True,True,True
933,True,False,True,True,True
934,True,False,True,True,True
935,True,False,True,True,True
936,True,False,True,True,True
937,True,False,True,True,True
938,True,False,True,True,True
939,True,False,True,True,True
940,True,False,True,True,True
941,True,False,True,True,True
942,True,False,True,True,True
943,True,False,True,True,True
944,True,False,True,True,True
945,True,False,True,True,True
946,True,False,True,False,True
947,True,False,True,False,True
948,True,False,True,False,True
949,True,False,True,False,True
950,True,False,True,False,True
951,True,False,True,False,True
952,True,False,True,False,True
953,True,False,True,True,True
954,True,False,True,True,True
955,True,False,True,True,True
956,True,False,True,True,True
957,True,False,True,True,True
958,True,False,True,True,True
959,True,False,True,True,True
960,True,False,True,True,True
961,True,False,True,True,True
962,True,False,True,True,True
963,True,False,True,True,True
964,True,False,True,True,True
965,True,False,True,True,True
966,True,False,True,True,True
967,True,False,True,True,True
968,True,False,True,True,True
969,True,False,True,True,True
970,True,False,True,True,True
971,True,False,True,True,True
972,True,False,True,True,True
973,True,False,True,True,True
974,True,False,True,True,True
975,True,False,True,True,True
976,True,False,True,True,True
977,True,False,True,True,True
978,True,False,True,True,True
979,True,False,True,True,True
980,True,False,True,True,True
981,True,False,True,True,True
982,True,False,True,True,True
983,True,False,True,True,True
984,True,False,True,True,True
985,True,False,True,True,True
986,True,False,True,True,True
987,True,False,True,True,True
988,True,False,True,True,True
989,True,False,True,True,True
990,True,False,True,True,True
991,True,False,True,True,True
992,True,False,True,True,True
993,True,False,True,True,True
994,True,False,True,True,True
995,True,False,True,True,True
996,True,False,True,True,True
997,True,False,True,True,True
998,True,False,True,True,True
999,True,False,True,True,True
1000,True,False,True,True,True
1001,True,False,True,True,True
1002,True,False,True,True,True
1003,True,False,True,True,True
1004,True,False,True,True,True
1005,True,False,True,True,True
1006,True,False,True,True,True
1007,True,False,True,True,True
1008,True,False,True,True,True
1009,True,False,True,True,True
1010,True,False,True,True,True
1011,True,False,True,True,True
1012,True,False,True,True,True
1013,True,False,True,True,True
1014,True,False,True,True,True
1015,True,False,True,True,True
1016,True,False,True,True,True
1017,True,False,True,True,True
1018,True,False,True,True,True
1019,True,False,True,True,True
1020,True,False,True,True,True
1021,True,False,True,True,True
1022,True,False,True,True,True
1023,True,False,True,True,True
1024,True,False,True,True,True
1025,True,False,True,True,True
1026,True,False,True,True,True
1027,True,False,True,True,True
1028,True,False,True,True,True
1029,True,False,True,True,True
1030,True,False,True,True,True
1031,True,False,True,True,True
1032,True,False,True,True,True
1033,True,False,True,True,True
1034,True,False,True,True,True
1035,True,False,True,True,True
1036,True,False,True,True,True
1037,True,False,True,True,True
1038,True,False,True,True,True
1039,True,False,True,True,True
1040,True,False,True,True,True
1041,True,False,True,True,True
1042,True,False,True,True,True
1043,True,False,True,True,True
1044,True,False,True,True,True
1045,True,False,True,True,True
1046,True,False,True,True,True
1047,True,False,True,True,True
1048,True,False,True,True,True
1049,True,False,True,True,True
1050,True,False,True,True,True
1051,True,False,True,True,True
1052,True,False,True,True,True
1053,True,False,True,True,True
1054,True,False,True,True,True
1055,True,False,True,True,True
1056,True,False,True,True,True
1057,True,False,True,True,True
1058,True,False,True,True,True
1059,True,False,True,True,True
1060,True,False,True,True,True
1061,True,False,True,True,True
1062,True,False,True,True,True
1063,True,False,True,True,True
1064,True,False,True,True,True
1065,True,False,True,True,True
1066,True,False,True,True,True
1067,True,False,True,True,True
1068,True,False,True,False,True
1069,True,False,True,False,True
1070,True,False,True,False,True
1071,True,False,True,False,True
1072,True,False,True,False,True
1073,True,False,True,False,True
1074,True,False,True,True,True
1075,True,False,True,True,True
1076,True,False,True,True,True
1077,True,False,True,True,True
1078,True,False,True,True,True
1079,True,False,True,True,True
1080,True,False,True,True,True
1081,True,False,True,True,True
1082,True,False,True,True,True
1083,True,False,True,True,True
1084,True,False,True,True,True
1085,True,False,True,True,True
1086,True,False,True,True,True
1087,True,False,True,True,True
1088,True,False,True,True,True
1089,True,False,True,True,True
1090,True,False,True,True,True
1091,True,False,True,True,True
1092,True,False,True,True,True
1093,True,False,True,True,True
1094,True,False,True,True,True
1095,True,False,True,True,True
1096,True,False,True,True,True
1097,True,False,True,True,True
1098,True,False,True,True,True
1099,True,False,True,True,True
1100,True,False,True,True,True
1101,True,False,True,True,True
1102,True,False,True,True,True
1103,True,False,True,True,True
1104,True,False,True,True,True
1105,True,False,True,True,True
1106,True,False,True,True,True
1107,True,False,True,True,True
1108,True,False,True,True,True
1109,True,False,True,True,True
1110,True,False,True,True,True
1111,True,False,True,True,True
1112,True,False,True,True,True
1113,True,False,True,True,True
1114,True,False,True,True,True
1115,True,False,True,True,True
1116,True,False,True,True,True
1117,True,False,True,True,True
1118,True,False,True,True,True
1119,True,False,True,True,True
1120,True,False,True,True,True
1121,True,False,True,True,True
1122,True,False,True,True,True
1123,True,False,True,True,True
1124,True,False,True,True,True
1125,True,False,True,True,True
1126,True,False,True,True,True
1127,True,False,True,True,True
1128,True,False,True,True,True
1129,True,False,True,True,True
1130,True,False,True,True,True
1131,True,False,True,True,True
1132,True,False,True,True,True
1133,True,False,True,True,True
1134,True,False,True,True,True
1135,True,False,True,True,True
1136,True,False,True,True,True
1137,True,False,True,True,True
1138,True,False,True,True,True
1139,True,False,True,True,True
1140,True,False,True,True,True
1141,True,False,True,True,True
1142,True,False,True,True,True
1143,True,False,True,True,True
1144,True,False,True,True,True
